centroid_x,centroid_y,period_count,supporting_periods,node_ids_json,network_criticality,removal_impact,period_persistence,parameter_stability,total_score,any_top20,ambiguous_match_count,match_id,geometry_wkt
15344438.105,5084384.4325,2,喜山期|海西期,"{""喜山期"": 148, ""海西期"": 257}",0.27611828662674026,0.0,0.5,0.0,0.22164140031935908,False,0,M00885,"POLYGON ((15343126.94 5085944.148, 15346126.94 5085944.148, 15346126.94 5082944.148, 15343126.94 5082944.148, 15343126.94 5085944.148))"
15347438.105,5084384.4325,2,喜山期|海西期,"{""喜山期"": 197, ""海西期"": 318}",0.3147320828566872,0.0,0.5,0.0,0.2351562289998405,False,0,M00886,"POLYGON ((15346126.94 5085944.148, 15349126.94 5085944.148, 15349126.94 5082944.148, 15346126.94 5082944.148, 15346126.94 5085944.148))"
15350438.105,5084384.4325,2,喜山期|海西期,"{""喜山期"": 246, ""海西期"": 379}",0.343201944646477,0.0,0.5,0.0,0.24512068062626696,False,0,M00887,"POLYGON ((15349126.94 5085944.148, 15352126.94 5085944.148, 15352126.94 5082944.148, 15349126.94 5082944.148, 15349126.94 5085944.148))"
15353438.105,5084384.4325,2,喜山期|海西期,"{""喜山期"": 295, ""海西期"": 440}",0.3559454942679606,0.0,0.5,0.0,0.2495809229937862,False,0,M00888,"POLYGON ((15352126.94 5085944.148, 15355126.94 5085944.148, 15355126.94 5082944.148, 15352126.94 5082944.148, 15352126.94 5085944.148))"
15356438.105,5084384.4325,2,喜山期|海西期,"{""喜山期"": 344, ""海西期"": 501}",0.38085104795490093,0.0,0.5,0.0,0.2582978667842153,False,0,M00889,"POLYGON ((15355126.94 5085944.148, 15358126.94 5085944.148, 15358126.94 5082944.148, 15355126.94 5082944.148, 15355126.94 5085944.148))"
15359438.105,5084384.4325,2,喜山期|海西期,"{""喜山期"": 393, ""海西期"": 562}",0.40633229761976886,0.0,0.5,0.0,0.2672163041669191,False,0,M00890,"POLYGON ((15358126.94 5085944.148, 15361126.94 5085944.148, 15361126.94 5082944.148, 15358126.94 5082944.148, 15358126.94 5085944.148))"
15362438.105,5084384.4325,2,喜山期|海西期,"{""喜山期"": 442, ""海西期"": 623}",0.4255895961871097,0.0,0.5,0.0,0.2739563586654884,False,0,M00891,"POLYGON ((15361126.94 5085944.148, 15364126.94 5085944.148, 15364126.94 5082944.148, 15361126.94 5082944.148, 15361126.94 5085944.148))"
15365438.105,5084384.4325,2,喜山期|海西期,"{""喜山期"": 491, ""海西期"": 684}",0.4435134694991756,0.0,0.5,0.0,0.28022971432471144,False,0,M00892,"POLYGON ((15364126.94 5085944.148, 15367126.94 5085944.148, 15367126.94 5082944.148, 15364126.94 5082944.148, 15364126.94 5085944.148))"
15368438.105,5084384.4325,2,喜山期|海西期,"{""喜山期"": 540, ""海西期"": 745}",0.4600889106026288,0.0,0.5,0.0,0.2860311187109201,False,0,M00893,"POLYGON ((15367126.94 5085944.148, 15370126.94 5085944.148, 15370126.94 5082944.148, 15367126.94 5082944.148, 15367126.94 5085944.148))"
15371438.105,5084384.4325,2,喜山期|海西期,"{""喜山期"": 589, ""海西期"": 806}",0.4814726352657732,0.0,0.5,0.5,0.36851542234302065,True,0,M00894,"POLYGON ((15370126.94 5085944.148, 15373126.94 5085944.148, 15373126.94 5082944.148, 15370126.94 5082944.148, 15370126.94 5085944.148))"
15374438.105,5084384.4325,2,喜山期|海西期,"{""喜山期"": 638, ""海西期"": 867}",0.4983678881242323,0.0,0.5,0.5,0.3744287608434813,True,0,M00895,"POLYGON ((15373126.94 5085944.148, 15376126.94 5085944.148, 15376126.94 5082944.148, 15373126.94 5082944.148, 15373126.94 5085944.148))"
15377438.105,5084384.4325,2,喜山期|海西期,"{""喜山期"": 687, ""海西期"": 928}",0.5071222692144961,0.0,0.5,0.5,0.37749279422507365,True,0,M00896,"POLYGON ((15376126.94 5085944.148, 15379126.94 5085944.148, 15379126.94 5082944.148, 15376126.94 5082944.148, 15376126.94 5085944.148))"
15380438.105,5084384.4325,2,喜山期|海西期,"{""喜山期"": 736, ""海西期"": 989}",0.5190578110421132,0.0,0.5,0.5,0.38167023386473964,True,0,M00897,"POLYGON ((15379126.94 5085944.148, 15382126.94 5085944.148, 15382126.94 5082944.148, 15379126.94 5082944.148, 15379126.94 5085944.148))"
15383438.105,5084384.4325,2,喜山期|海西期,"{""喜山期"": 785, ""海西期"": 1050}",0.529145617387652,0.0,0.5,0.5,0.38520096608567816,True,0,M00898,"POLYGON ((15382126.94 5085944.148, 15385126.94 5085944.148, 15385126.94 5082944.148, 15382126.94 5082944.148, 15382126.94 5085944.148))"
15386438.105,5084384.4325,2,喜山期|海西期,"{""喜山期"": 834, ""海西期"": 1111}",0.6090933855298747,0.0,0.5,0.5,0.4131826849354561,True,0,M00899,"POLYGON ((15385126.94 5085944.148, 15388126.94 5085944.148, 15388126.94 5082944.148, 15385126.94 5082944.148, 15385126.94 5085944.148))"
15389438.105,5084384.4325,2,喜山期|海西期,"{""喜山期"": 883, ""海西期"": 1172}",0.6021489613964652,0.0,0.5,0.5,0.4107521364887628,True,0,M00900,"POLYGON ((15388126.94 5085944.148, 15391126.94 5085944.148, 15391126.94 5082944.148, 15388126.94 5082944.148, 15388126.94 5085944.148))"
15392438.105,5084384.4325,2,喜山期|海西期,"{""喜山期"": 932, ""海西期"": 1233}",0.3307760828260465,0.0,0.5,0.0,0.24077162898911625,False,0,M00901,"POLYGON ((15391126.94 5085944.148, 15394126.94 5085944.148, 15394126.94 5082944.148, 15391126.94 5082944.148, 15391126.94 5085944.148))"
15395438.105,5084384.4325,2,喜山期|海西期,"{""喜山期"": 981, ""海西期"": 1294}",0.4914748915316115,0.0,0.5,0.5,0.372016212036064,True,0,M00902,"POLYGON ((15394126.94 5085944.148, 15397126.94 5085944.148, 15397126.94 5082944.148, 15394126.94 5082944.148, 15394126.94 5085944.148))"
15398438.105,5084384.4325,2,喜山期|海西期,"{""喜山期"": 1030, ""海西期"": 1355}",0.47819481721411455,0.0,0.5,0.5,0.3673681860249401,True,0,M00903,"POLYGON ((15397126.94 5085944.148, 15400126.94 5085944.148, 15400126.94 5082944.148, 15397126.94 5082944.148, 15397126.94 5085944.148))"
15401438.105,5084384.4325,2,喜山期|海西期,"{""喜山期"": 1079, ""海西期"": 1416}",0.47237487001352063,0.0,0.5,0.16666666666666666,0.31533120450473223,False,0,M00904,"POLYGON ((15400126.94 5085944.148, 15403126.94 5085944.148, 15403126.94 5082944.148, 15400126.94 5082944.148, 15400126.94 5085944.148))"
15404438.105,5084384.4325,2,喜山期|海西期,"{""喜山期"": 1128, ""海西期"": 1477}",0.4848939072565309,0.0,0.5,0.5,0.3697128675397858,True,0,M00905,"POLYGON ((15403126.94 5085944.148, 15406126.94 5085944.148, 15406126.94 5082944.148, 15403126.94 5082944.148, 15403126.94 5085944.148))"
15407438.105,5084384.4325,2,喜山期|海西期,"{""喜山期"": 1177, ""海西期"": 1538}",0.4987463697548161,0.0,0.5,0.5,0.3745612294141856,True,0,M00906,"POLYGON ((15406126.94 5085944.148, 15409126.94 5085944.148, 15409126.94 5082944.148, 15406126.94 5082944.148, 15406126.94 5085944.148))"
15410438.105,5084384.4325,2,喜山期|海西期,"{""喜山期"": 1226, ""海西期"": 1599}",0.5103751569213989,0.0,0.5,0.5,0.3786313049224896,True,0,M00907,"POLYGON ((15409126.94 5085944.148, 15412126.94 5085944.148, 15412126.94 5082944.148, 15409126.94 5082944.148, 15409126.94 5085944.148))"
15413438.105,5084384.4325,2,喜山期|海西期,"{""喜山期"": 1275, ""海西期"": 1660}",0.516849734585342,0.0,0.5,0.5,0.3808974071048697,True,0,M00908,"POLYGON ((15412126.94 5085944.148, 15415126.94 5085944.148, 15415126.94 5082944.148, 15412126.94 5082944.148, 15412126.94 5085944.148))"
15416438.105,5084384.4325,2,喜山期|海西期,"{""喜山期"": 1324, ""海西期"": 1721}",0.5233934974378749,0.0,0.5,0.5,0.38318772410325624,True,0,M00909,"POLYGON ((15415126.94 5085944.148, 15418126.94 5085944.148, 15418126.94 5082944.148, 15415126.94 5082944.148, 15415126.94 5085944.148))"
15419438.105,5084384.4325,2,喜山期|海西期,"{""喜山期"": 1373, ""海西期"": 1782}",0.530047566620278,0.0,0.5,0.5,0.38551664831709725,True,0,M00910,"POLYGON ((15418126.94 5085944.148, 15421126.94 5085944.148, 15421126.94 5082944.148, 15418126.94 5082944.148, 15418126.94 5085944.148))"
15422438.105,5084384.4325,2,喜山期|海西期,"{""喜山期"": 1422, ""海西期"": 1843}",0.5332006633103219,0.0,0.5,0.5,0.3866202321586127,True,0,M00911,"POLYGON ((15421126.94 5085944.148, 15424126.94 5085944.148, 15424126.94 5082944.148, 15421126.94 5082944.148, 15421126.94 5085944.148))"
15425438.105,5084384.4325,2,喜山期|海西期,"{""喜山期"": 1471, ""海西期"": 1904}",0.6120900756436002,0.0,0.5,0.5,0.41423152647526007,True,0,M00912,"POLYGON ((15424126.94 5085944.148, 15427126.94 5085944.148, 15427126.94 5082944.148, 15424126.94 5082944.148, 15424126.94 5085944.148))"
15428438.105,5084384.4325,2,喜山期|海西期,"{""喜山期"": 1520, ""海西期"": 1965}",0.6100319990823724,0.0,0.5,0.5,0.4135111996788303,True,0,M00913,"POLYGON ((15427126.94 5085944.148, 15430126.94 5085944.148, 15430126.94 5082944.148, 15427126.94 5082944.148, 15427126.94 5085944.148))"
15431438.105,5084384.4325,2,喜山期|海西期,"{""喜山期"": 1569, ""海西期"": 2026}",0.6020495011593205,0.0,0.5,0.5,0.41071732540576217,True,0,M00914,"POLYGON ((15430126.94 5085944.148, 15433126.94 5085944.148, 15433126.94 5082944.148, 15430126.94 5082944.148, 15430126.94 5085944.148))"
15434438.105,5084384.4325,2,喜山期|海西期,"{""喜山期"": 1618, ""海西期"": 2087}",0.521483784283079,0.0,0.5,0.5,0.3825193244990776,True,0,M00915,"POLYGON ((15433126.94 5085944.148, 15436126.94 5085944.148, 15436126.94 5082944.148, 15433126.94 5082944.148, 15433126.94 5085944.148))"
15437438.105,5084384.4325,2,喜山期|海西期,"{""喜山期"": 1667, ""海西期"": 2148}",0.5202045372630559,0.0,0.5,0.5,0.3820715880420696,True,0,M00916,"POLYGON ((15436126.94 5085944.148, 15439126.94 5085944.148, 15439126.94 5082944.148, 15436126.94 5082944.148, 15436126.94 5085944.148))"
15440438.105,5084384.4325,2,喜山期|海西期,"{""喜山期"": 1716, ""海西期"": 2209}",0.519606034894325,0.0,0.5,0.5,0.38186211221301375,True,0,M00917,"POLYGON ((15439126.94 5085944.148, 15442126.94 5085944.148, 15442126.94 5082944.148, 15439126.94 5082944.148, 15439126.94 5085944.148))"
15443438.105,5084384.4325,2,喜山期|海西期,"{""喜山期"": 1765, ""海西期"": 2270}",0.6051008917920571,0.0,0.5,0.5,0.41178531212721997,True,0,M00918,"POLYGON ((15442126.94 5085944.148, 15445126.94 5085944.148, 15445126.94 5082944.148, 15442126.94 5082944.148, 15442126.94 5085944.148))"
15446438.105,5084384.4325,2,喜山期|海西期,"{""喜山期"": 1814, ""海西期"": 2331}",0.6171856326801205,0.0,0.5,0.5,0.41601497143804217,True,0,M00919,"POLYGON ((15445126.94 5085944.148, 15448126.94 5085944.148, 15448126.94 5082944.148, 15445126.94 5082944.148, 15445126.94 5085944.148))"
15449438.105,5084384.4325,2,喜山期|海西期,"{""喜山期"": 1863, ""海西期"": 2392}",0.6003253902429634,0.0,0.5,0.5,0.41011388658503717,True,0,M00920,"POLYGON ((15448126.94 5085944.148, 15451126.94 5085944.148, 15451126.94 5082944.148, 15448126.94 5082944.148, 15448126.94 5085944.148))"
15452438.105,5084384.4325,2,喜山期|海西期,"{""喜山期"": 1912, ""海西期"": 2453}",0.4972047970121787,0.0,0.5,0.5,0.3740216789542625,True,0,M00921,"POLYGON ((15451126.94 5085944.148, 15454126.94 5085944.148, 15454126.94 5082944.148, 15451126.94 5082944.148, 15451126.94 5085944.148))"
15455438.105,5084384.4325,2,喜山期|海西期,"{""喜山期"": 1961, ""海西期"": 2514}",0.49473049511406025,0.0,0.5,0.5,0.3731556732899211,True,0,M00922,"POLYGON ((15454126.94 5085944.148, 15457126.94 5085944.148, 15457126.94 5082944.148, 15454126.94 5082944.148, 15454126.94 5085944.148))"
15458438.105,5084384.4325,2,喜山期|海西期,"{""喜山期"": 2010, ""海西期"": 2575}",0.5867538293596493,0.0,0.5,0.5,0.40536384027587724,True,0,M00923,"POLYGON ((15457126.94 5085944.148, 15460126.94 5085944.148, 15460126.94 5082944.148, 15457126.94 5082944.148, 15457126.94 5085944.148))"
15461438.105,5084384.4325,2,喜山期|海西期,"{""喜山期"": 2059, ""海西期"": 2636}",0.5758046726390063,0.0,0.5,0.5,0.40153163542365217,True,0,M00924,"POLYGON ((15460126.94 5085944.148, 15463126.94 5085944.148, 15463126.94 5082944.148, 15460126.94 5082944.148, 15460126.94 5085944.148))"
15464438.105,5084384.4325,2,喜山期|海西期,"{""喜山期"": 2108, ""海西期"": 2697}",0.25486495880872345,0.0,0.5,0.0,0.2142027355830532,False,0,M00925,"POLYGON ((15463126.94 5085944.148, 15466126.94 5085944.148, 15466126.94 5082944.148, 15463126.94 5082944.148, 15463126.94 5085944.148))"
15467438.105,5084384.4325,2,喜山期|海西期,"{""喜山期"": 2157, ""海西期"": 2758}",0.2659905429831077,0.0,0.5,0.0,0.2180966900440877,False,0,M00926,"POLYGON ((15466126.94 5085944.148, 15469126.94 5085944.148, 15469126.94 5082944.148, 15466126.94 5082944.148, 15466126.94 5085944.148))"
15470438.105,5084384.4325,2,喜山期|海西期,"{""喜山期"": 2206, ""海西期"": 2819}",0.27092024010727406,0.0,0.5,0.0,0.2198220840375459,False,0,M00927,"POLYGON ((15469126.94 5085944.148, 15472126.94 5085944.148, 15472126.94 5082944.148, 15469126.94 5082944.148, 15469126.94 5085944.148))"
15473438.105,5084384.4325,2,喜山期|海西期,"{""喜山期"": 2255, ""海西期"": 2880}",0.3159166224217711,0.0,0.5,0.0,0.23557081784761988,False,0,M00928,"POLYGON ((15472126.94 5085944.148, 15475126.94 5085944.148, 15475126.94 5082944.148, 15472126.94 5082944.148, 15472126.94 5085944.148))"
15476438.105,5084384.4325,2,喜山期|海西期,"{""喜山期"": 2304, ""海西期"": 2941}",0.2487187583534313,0.0,0.5,0.0,0.21205156542370096,False,0,M00929,"POLYGON ((15475126.94 5085944.148, 15478126.94 5085944.148, 15478126.94 5082944.148, 15475126.94 5082944.148, 15475126.94 5085944.148))"
15479438.105,5084384.4325,2,喜山期|海西期,"{""喜山期"": 2353, ""海西期"": 3002}",0.3759129594716757,0.0,0.5,0.0,0.25656953581508646,False,0,M00930,"POLYGON ((15478126.94 5085944.148, 15481126.94 5085944.148, 15481126.94 5082944.148, 15478126.94 5082944.148, 15478126.94 5085944.148))"
15482438.105,5084384.4325,2,喜山期|海西期,"{""喜山期"": 2402, ""海西期"": 3063}",0.282622878197359,0.0,0.5,0.0,0.22391800736907563,False,0,M00931,"POLYGON ((15481126.94 5085944.148, 15484126.94 5085944.148, 15484126.94 5082944.148, 15481126.94 5082944.148, 15481126.94 5085944.148))"
15485438.105,5084384.4325,2,喜山期|海西期,"{""喜山期"": 2451, ""海西期"": 3124}",0.27049283789794415,0.0,0.5,0.0,0.21967249326428046,False,0,M00932,"POLYGON ((15484126.94 5085944.148, 15487126.94 5085944.148, 15487126.94 5082944.148, 15484126.94 5082944.148, 15484126.94 5085944.148))"
15488438.105,5084384.4325,2,喜山期|海西期,"{""喜山期"": 2500, ""海西期"": 3185}",0.33159147223037144,0.0,0.5,0.0,0.24105701528063,False,0,M00933,"POLYGON ((15487126.94 5085944.148, 15490126.94 5085944.148, 15490126.94 5082944.148, 15487126.94 5082944.148, 15487126.94 5085944.148))"
15491438.105,5084384.4325,2,喜山期|海西期,"{""喜山期"": 2549, ""海西期"": 3246}",0.39785932301877625,0.0,0.5,0.0,0.2642507630565717,False,0,M00934,"POLYGON ((15490126.94 5085944.148, 15493126.94 5085944.148, 15493126.94 5082944.148, 15490126.94 5082944.148, 15490126.94 5085944.148))"
15494438.105,5084384.4325,2,喜山期|海西期,"{""喜山期"": 2598, ""海西期"": 3307}",0.29551005585252776,0.0,0.5,0.0,0.22842851954838472,False,0,M00935,"POLYGON ((15493126.94 5085944.148, 15496126.94 5085944.148, 15496126.94 5082944.148, 15493126.94 5082944.148, 15493126.94 5085944.148))"
15497438.105,5084384.4325,2,喜山期|海西期,"{""喜山期"": 2647, ""海西期"": 3368}",0.2123280455335934,0.0,0.5,0.0,0.1993148159367577,False,0,M00936,"POLYGON ((15496126.94 5085944.148, 15499126.94 5085944.148, 15499126.94 5082944.148, 15496126.94 5082944.148, 15496126.94 5085944.148))"
15500438.105,5084384.4325,2,喜山期|海西期,"{""喜山期"": 2696, ""海西期"": 3429}",0.2832626758019567,0.0,0.5,0.0,0.22414193653068482,False,0,M00937,"POLYGON ((15499126.94 5085944.148, 15502126.94 5085944.148, 15502126.94 5082944.148, 15499126.94 5082944.148, 15499126.94 5085944.148))"
15503438.105,5084384.4325,2,喜山期|海西期,"{""喜山期"": 2745, ""海西期"": 3490}",0.3382001027257542,0.0,0.5,0.0,0.24337003595401396,False,0,M00938,"POLYGON ((15502126.94 5085944.148, 15505126.94 5085944.148, 15505126.94 5082944.148, 15502126.94 5082944.148, 15502126.94 5085944.148))"
15505612.33,5084357.6325,2,印支燕山期|海西期,"{""印支燕山期"": 3432, ""海西期"": 3551}",0.22297050106511063,0.0,0.5,0.0,0.20303967537278872,False,0,M00939,"POLYGON ((15503475.39 5085890.548, 15506475.39 5085890.548, 15506475.39 5082890.548, 15503475.39 5082890.548, 15503475.39 5085890.548))"
15332249.27,5084324.717,1,海西期,"{""海西期"": 13}",0.167782717421506,0.0,0.0,0.0,0.058723951097527094,False,0,M00940,"POLYGON ((15330749.27 5085824.717, 15333749.27 5085824.717, 15333749.27 5082824.717, 15330749.27 5082824.717, 15330749.27 5085824.717))"
15333975.39,5081390.548,1,印支燕山期,"{""印支燕山期"": 13}",0.2101436781609195,0.0,0.0,0.0,0.07355028735632183,False,0,M00941,"POLYGON ((15332475.39 5082890.548, 15335475.39 5082890.548, 15335475.39 5079890.548, 15332475.39 5079890.548, 15332475.39 5082890.548))"
15336975.39,5081390.548,1,印支燕山期,"{""印支燕山期"": 73}",0.3358620689655172,0.0,0.0,0.0,0.11755172413793101,False,0,M00942,"POLYGON ((15335475.39 5082890.548, 15338475.39 5082890.548, 15338475.39 5079890.548, 15335475.39 5079890.548, 15335475.39 5082890.548))"
15339975.39,5081390.548,1,印支燕山期,"{""印支燕山期"": 133}",0.4414655172413793,0.0,0.0,0.0,0.15451293103448274,False,0,M00943,"POLYGON ((15338475.39 5082890.548, 15341475.39 5082890.548, 15341475.39 5079890.548, 15338475.39 5079890.548, 15338475.39 5082890.548))"
15342975.39,5081390.548,1,印支燕山期,"{""印支燕山期"": 193}",0.4935632183908045,0.0,0.0,0.0,0.17274712643678158,False,0,M00944,"POLYGON ((15341475.39 5082890.548, 15344475.39 5082890.548, 15344475.39 5079890.548, 15341475.39 5079890.548, 15341475.39 5082890.548))"
15345975.39,5081390.548,1,印支燕山期,"{""印支燕山期"": 253}",0.5593390804597701,0.0,0.0,0.0,0.19576867816091953,False,0,M00945,"POLYGON ((15344475.39 5082890.548, 15347475.39 5082890.548, 15347475.39 5079890.548, 15344475.39 5079890.548, 15344475.39 5082890.548))"
15348975.39,5081390.548,1,印支燕山期,"{""印支燕山期"": 313}",0.6341666666666667,0.0,0.0,0.0,0.2219583333333333,False,0,M00946,"POLYGON ((15347475.39 5082890.548, 15350475.39 5082890.548, 15350475.39 5079890.548, 15347475.39 5079890.548, 15347475.39 5082890.548))"
15351975.39,5081390.548,1,印支燕山期,"{""印支燕山期"": 373}",0.700948275862069,0.0,0.0,0.6666666666666666,0.34533189655172414,True,0,M00947,"POLYGON ((15350475.39 5082890.548, 15353475.39 5082890.548, 15353475.39 5079890.548, 15350475.39 5079890.548, 15350475.39 5082890.548))"
15354975.39,5081390.548,1,印支燕山期,"{""印支燕山期"": 433}",0.7285057471264368,0.0,0.0,1.0,0.4049770114942528,True,0,M00948,"POLYGON ((15353475.39 5082890.548, 15356475.39 5082890.548, 15356475.39 5079890.548, 15353475.39 5079890.548, 15353475.39 5082890.548))"
15357975.39,5081390.548,1,印支燕山期,"{""印支燕山期"": 493}",0.7419827586206896,0.0,0.0,1.0,0.40969396551724135,True,0,M00949,"POLYGON ((15356475.39 5082890.548, 15359475.39 5082890.548, 15359475.39 5079890.548, 15356475.39 5079890.548, 15356475.39 5082890.548))"
15360975.39,5081390.548,1,印支燕山期,"{""印支燕山期"": 553}",0.7439942528735632,0.0,0.0,1.0,0.41039798850574716,True,0,M00950,"POLYGON ((15359475.39 5082890.548, 15362475.39 5082890.548, 15362475.39 5079890.548, 15359475.39 5079890.548, 15359475.39 5082890.548))"
15363975.39,5081390.548,1,印支燕山期,"{""印支燕山期"": 613}",0.7468103448275862,0.0,0.0,1.0,0.41138362068965517,True,0,M00951,"POLYGON ((15362475.39 5082890.548, 15365475.39 5082890.548, 15365475.39 5079890.548, 15362475.39 5079890.548, 15362475.39 5082890.548))"
15366975.39,5081390.548,1,印支燕山期,"{""印支燕山期"": 673}",0.7431896551724138,0.0,0.0,1.0,0.41011637931034484,True,0,M00952,"POLYGON ((15365475.39 5082890.548, 15368475.39 5082890.548, 15368475.39 5079890.548, 15365475.39 5079890.548, 15365475.39 5082890.548))"
15369975.39,5081390.548,1,印支燕山期,"{""印支燕山期"": 733}",0.5613505747126437,0.0,0.0,0.0,0.19647270114942528,False,0,M00953,"POLYGON ((15368475.39 5082890.548, 15371475.39 5082890.548, 15371475.39 5079890.548, 15368475.39 5079890.548, 15368475.39 5082890.548))"
15372975.39,5081390.548,1,印支燕山期,"{""印支燕山期"": 793}",0.5567241379310345,0.0,0.0,0.0,0.19485344827586207,False,0,M00954,"POLYGON ((15371475.39 5082890.548, 15374475.39 5082890.548, 15374475.39 5079890.548, 15371475.39 5079890.548, 15371475.39 5082890.548))"
15375975.39,5081390.548,1,印支燕山期,"{""印支燕山期"": 853}",0.5565229885057471,0.0,0.0,0.0,0.1947830459770115,False,0,M00955,"POLYGON ((15374475.39 5082890.548, 15377475.39 5082890.548, 15377475.39 5079890.548, 15374475.39 5079890.548, 15374475.39 5082890.548))"
15378975.39,5081390.548,1,印支燕山期,"{""印支燕山期"": 913}",0.2469540229885057,0.0,0.0,0.0,0.08643390804597699,False,0,M00956,"POLYGON ((15377475.39 5082890.548, 15380475.39 5082890.548, 15380475.39 5079890.548, 15377475.39 5079890.548, 15377475.39 5082890.548))"
15381975.39,5081390.548,1,印支燕山期,"{""印支燕山期"": 973}",0.4539367816091953,0.0,0.0,0.0,0.15887787356321836,False,0,M00957,"POLYGON ((15380475.39 5082890.548, 15383475.39 5082890.548, 15383475.39 5079890.548, 15380475.39 5079890.548, 15380475.39 5082890.548))"
15384975.39,5081390.548,1,印支燕山期,"{""印支燕山期"": 1033}",0.6619252873563218,0.0,0.0,0.0,0.23167385057471263,False,0,M00958,"POLYGON ((15383475.39 5082890.548, 15386475.39 5082890.548, 15386475.39 5079890.548, 15383475.39 5079890.548, 15383475.39 5082890.548))"
15387975.39,5081390.548,1,印支燕山期,"{""印支燕山期"": 1093}",0.7462068965517241,0.0,0.0,1.0,0.41117241379310343,True,0,M00959,"POLYGON ((15386475.39 5082890.548, 15389475.39 5082890.548, 15389475.39 5079890.548, 15386475.39 5079890.548, 15386475.39 5082890.548))"
15390975.39,5081390.548,1,印支燕山期,"{""印支燕山期"": 1153}",0.7279022988505747,0.0,0.0,1.0,0.40476580459770106,True,0,M00960,"POLYGON ((15389475.39 5082890.548, 15392475.39 5082890.548, 15392475.39 5079890.548, 15389475.39 5079890.548, 15389475.39 5082890.548))"
15393975.39,5081390.548,1,印支燕山期,"{""印支燕山期"": 1213}",0.5758333333333333,0.0,0.0,0.0,0.20154166666666665,False,0,M00961,"POLYGON ((15392475.39 5082890.548, 15395475.39 5082890.548, 15395475.39 5079890.548, 15392475.39 5079890.548, 15392475.39 5082890.548))"
15396975.39,5081390.548,1,印支燕山期,"{""印支燕山期"": 1273}",0.3416954022988506,0.0,0.0,0.0,0.1195933908045977,False,0,M00962,"POLYGON ((15395475.39 5082890.548, 15398475.39 5082890.548, 15398475.39 5079890.548, 15395475.39 5079890.548, 15395475.39 5082890.548))"
15399975.39,5081390.548,1,印支燕山期,"{""印支燕山期"": 1333}",0.4583620689655172,0.0,0.0,0.0,0.160426724137931,False,0,M00963,"POLYGON ((15398475.39 5082890.548, 15401475.39 5082890.548, 15401475.39 5079890.548, 15398475.39 5079890.548, 15398475.39 5082890.548))"
15402975.39,5081390.548,1,印支燕山期,"{""印支燕山期"": 1393}",0.4378448275862069,0.0,0.0,0.0,0.1532456896551724,False,0,M00964,"POLYGON ((15401475.39 5082890.548, 15404475.39 5082890.548, 15404475.39 5079890.548, 15401475.39 5079890.548, 15401475.39 5082890.548))"
15405975.39,5081390.548,1,印支燕山期,"{""印支燕山期"": 1453}",0.203103448275862,0.0,0.0,0.0,0.07108620689655169,False,0,M00965,"POLYGON ((15404475.39 5082890.548, 15407475.39 5082890.548, 15407475.39 5079890.548, 15404475.39 5079890.548, 15404475.39 5082890.548))"
15408975.39,5081390.548,1,印支燕山期,"{""印支燕山期"": 1513}",0.2039080459770115,0.0,0.0,0.0,0.07136781609195403,False,0,M00966,"POLYGON ((15407475.39 5082890.548, 15410475.39 5082890.548, 15410475.39 5079890.548, 15407475.39 5079890.548, 15407475.39 5082890.548))"
15411975.39,5081390.548,1,印支燕山期,"{""印支燕山期"": 1573}",0.2047126436781609,0.0,0.0,0.0,0.07164942528735631,False,0,M00967,"POLYGON ((15410475.39 5082890.548, 15413475.39 5082890.548, 15413475.39 5079890.548, 15410475.39 5079890.548, 15410475.39 5082890.548))"
15414975.39,5081390.548,1,印支燕山期,"{""印支燕山期"": 1633}",0.1795689655172413,0.0,0.0,0.0,0.06284913793103446,False,0,M00968,"POLYGON ((15413475.39 5082890.548, 15416475.39 5082890.548, 15416475.39 5079890.548, 15413475.39 5079890.548, 15413475.39 5082890.548))"
15417975.39,5081390.548,1,印支燕山期,"{""印支燕山期"": 1693}",0.1550287356321839,0.0,0.0,0.0,0.05426005747126436,False,0,M00969,"POLYGON ((15416475.39 5082890.548, 15419475.39 5082890.548, 15419475.39 5079890.548, 15416475.39 5079890.548, 15416475.39 5082890.548))"
15420975.39,5081390.548,1,印支燕山期,"{""印支燕山期"": 1753}",0.3412931034482758,0.0,0.0,0.0,0.11945258620689651,False,0,M00970,"POLYGON ((15419475.39 5082890.548, 15422475.39 5082890.548, 15422475.39 5079890.548, 15419475.39 5079890.548, 15419475.39 5082890.548))"
15423975.39,5081390.548,1,印支燕山期,"{""印支燕山期"": 1813}",0.5939367816091954,0.0,0.0,0.0,0.20787787356321838,False,0,M00971,"POLYGON ((15422475.39 5082890.548, 15425475.39 5082890.548, 15425475.39 5079890.548, 15422475.39 5079890.548, 15422475.39 5082890.548))"
15426975.39,5081390.548,1,印支燕山期,"{""印支燕山期"": 1873}",0.7522413793103448,0.0,0.0,0.6666666666666666,0.36328448275862063,True,0,M00972,"POLYGON ((15425475.39 5082890.548, 15428475.39 5082890.548, 15428475.39 5079890.548, 15425475.39 5079890.548, 15425475.39 5082890.548))"
15429975.39,5081390.548,1,印支燕山期,"{""印支燕山期"": 1933}",0.7810057471264368,0.0,0.0,1.0,0.42335201149425283,True,0,M00973,"POLYGON ((15428475.39 5082890.548, 15431475.39 5082890.548, 15431475.39 5079890.548, 15428475.39 5079890.548, 15428475.39 5082890.548))"
