period,node_idx,pos_x,pos_y,exact_betweenness,pagerank,degree,removal_impact,stability_rate,is_top20,betweenness_percentile,pagerank_percentile,removal_impact_percentile,network_criticality,geometry_wkt
海西期,2776,15467249.27,5030324.717,0.0060978288959385,0.0002110205599483,4,0.0,0.0,False,0.4470686301750486,0.4711030841900528,0.0,0.4542789663795498,"POLYGON ((15465749.27 5031824.717, 15468749.27 5031824.717, 15468749.27 5028824.717, 15465749.27 5028824.717, 15465749.27 5031824.717))"
海西期,2777,15467249.27,5027324.717,0.0068969249537629,0.0002110205599483,4,0.0,0.0,False,0.5056960266740761,0.4711030841900528,0.0,0.4953181439288691,"POLYGON ((15465749.27 5028824.717, 15468749.27 5028824.717, 15468749.27 5025824.717, 15465749.27 5025824.717, 15465749.27 5028824.717))"
海西期,2778,15467249.27,5024324.717,0.0067422465959156,0.0002110205599483,4,0.0,0.0,False,0.495693248124479,0.4711030841900528,0.0,0.4883161989441511,"POLYGON ((15465749.27 5025824.717, 15468749.27 5025824.717, 15468749.27 5022824.717, 15465749.27 5022824.717, 15465749.27 5025824.717))"
海西期,2779,15467249.27,5021324.717,0.0066713707378254,0.0002110205599483,4,0.0,0.0,False,0.4901361489302584,0.4711030841900528,0.0,0.4844262295081967,"POLYGON ((15465749.27 5022824.717, 15468749.27 5022824.717, 15468749.27 5019824.717, 15465749.27 5019824.717, 15465749.27 5022824.717))"
海西期,2780,15467249.27,5018324.717,0.0065435971544884,0.0002110205599483,4,0.0,0.0,False,0.4806890803000833,0.4711030841900528,0.0,0.4778132814670742,"POLYGON ((15465749.27 5019824.717, 15468749.27 5019824.717, 15468749.27 5016824.717, 15465749.27 5016824.717, 15465749.27 5019824.717))"
海西期,2781,15467249.27,5015324.717,0.0067100343462588,0.0002110205599483,4,0.0,0.0,False,0.4931925534870797,0.4711030841900528,0.0,0.4865657126979716,"POLYGON ((15465749.27 5016824.717, 15468749.27 5016824.717, 15468749.27 5013824.717, 15465749.27 5013824.717, 15465749.27 5016824.717))"
海西期,2782,15467249.27,5012324.717,0.0067611037910723,0.0002110205599483,4,0.0,0.0,False,0.4968046679633231,0.4711030841900528,0.0,0.489094192831342,"POLYGON ((15465749.27 5013824.717, 15468749.27 5013824.717, 15468749.27 5010824.717, 15465749.27 5010824.717, 15465749.27 5013824.717))"
海西期,2783,15467249.27,5009324.717,0.0070706346838848,0.0002110205599483,4,0.0,0.0,False,0.5187552097804946,0.4711030841900528,0.0,0.504459572103362,"POLYGON ((15465749.27 5010824.717, 15468749.27 5010824.717, 15468749.27 5007824.717, 15465749.27 5007824.717, 15465749.27 5010824.717))"
海西期,2784,15467249.27,5006324.717,0.0075281959786763,0.0002110205599483,4,0.0,0.0,False,0.5498749652681301,0.4711030841900528,0.0,0.5262434009447069,"POLYGON ((15465749.27 5007824.717, 15468749.27 5007824.717, 15468749.27 5004824.717, 15465749.27 5004824.717, 15465749.27 5007824.717))"
海西期,2785,15467249.27,5003324.717,0.0082432126672449,0.0002110205599483,4,0.0,0.0,False,0.5904417893859405,0.4711030841900528,0.0,0.5546401778271741,"POLYGON ((15465749.27 5004824.717, 15468749.27 5004824.717, 15468749.27 5001824.717, 15465749.27 5001824.717, 15465749.27 5004824.717))"
海西期,2786,15467249.27,5000324.717,0.0094827267203467,0.0002110205599483,4,0.0,0.0,False,0.6701861628230064,0.4711030841900528,0.0,0.6104612392331203,"POLYGON ((15465749.27 5001824.717, 15468749.27 5001824.717, 15468749.27 4998824.717, 15465749.27 4998824.717, 15465749.27 5001824.717))"
海西期,2787,15467249.27,4997324.717,0.011826339770021,0.0002110205599483,4,0.0,0.0,False,0.7635454292859127,0.4711030841900528,0.0,0.6758127257571547,"POLYGON ((15465749.27 4998824.717, 15468749.27 4998824.717, 15468749.27 4995824.717, 15465749.27 4995824.717, 15465749.27 4998824.717))"
海西期,2788,15467249.27,4994324.717,0.0165637097985579,0.0002110205599483,4,0.0,1.0,True,0.8707974437343706,0.4711030841900528,0.0,0.7508891358710752,"POLYGON ((15465749.27 4995824.717, 15468749.27 4995824.717, 15468749.27 4992824.717, 15465749.27 4992824.717, 15465749.27 4995824.717))"
海西期,2789,15467249.27,4991324.717,0.0381804178664007,0.0012021361257797,4,0.0,1.0,True,0.95415393164768,0.968185607113087,0.0,0.958363434287302,"POLYGON ((15465749.27 4992824.717, 15468749.27 4992824.717, 15468749.27 4989824.717, 15465749.27 4989824.717, 15465749.27 4992824.717))"
海西期,2790,15467249.27,4988324.717,0.035905771333122,0.0012071407691189,4,0.0,1.0,True,0.9508196721311476,0.9742984162267296,0.0,0.957863295359822,"POLYGON ((15465749.27 4989824.717, 15468749.27 4989824.717, 15468749.27 4986824.717, 15465749.27 4986824.717, 15465749.27 4989824.717))"
海西期,2791,15467249.27,4985324.717,0.0194433182057558,0.0002110205599483,4,0.0,1.0,True,0.891636565712698,0.4711030841900528,0.0,0.7654765212559044,"POLYGON ((15465749.27 4986824.717, 15468749.27 4986824.717, 15468749.27 4983824.717, 15465749.27 4983824.717, 15465749.27 4986824.717))"
海西期,2792,15467249.27,4982324.717,0.0164515972978824,0.0002110205599483,4,0.0,1.0,True,0.8694081689358155,0.4711030841900528,0.0,0.7499166435120866,"POLYGON ((15465749.27 4983824.717, 15468749.27 4983824.717, 15468749.27 4980824.717, 15465749.27 4980824.717, 15465749.27 4983824.717))"
海西期,2793,15467249.27,4979324.717,0.0137253718431397,0.0002110205599483,4,0.0,1.0,True,0.8263406501806058,0.4711030841900528,0.0,0.7197693803834398,"POLYGON ((15465749.27 4980824.717, 15468749.27 4980824.717, 15468749.27 4977824.717, 15465749.27 4977824.717, 15465749.27 4980824.717))"
海西期,2794,15467249.27,4976324.717,0.0124472594147476,0.0002110205599483,4,0.0,0.0,False,0.7804945818282857,0.4711030841900528,0.0,0.6876771325368158,"POLYGON ((15465749.27 4977824.717, 15468749.27 4977824.717, 15468749.27 4974824.717, 15465749.27 4974824.717, 15465749.27 4977824.717))"
海西期,2795,15467249.27,4973324.717,0.0113002166815546,0.0002110205599483,4,0.0,0.0,False,0.7429841622672965,0.4711030841900528,0.0,0.6614198388441234,"POLYGON ((15465749.27 4974824.717, 15468749.27 4974824.717, 15468749.27 4971824.717, 15465749.27 4971824.717, 15465749.27 4974824.717))"
海西期,2796,15467249.27,4970324.717,0.010177722782126,0.0002110205599483,4,0.0,0.0,False,0.702695193109197,0.4711030841900528,0.0,0.6332175604334538,"POLYGON ((15465749.27 4971824.717, 15468749.27 4971824.717, 15468749.27 4968824.717, 15465749.27 4968824.717, 15465749.27 4971824.717))"
海西期,2797,15467249.27,4967324.717,0.0090471421340365,0.0002110205599483,4,0.0,0.0,False,0.6440677966101694,0.4711030841900528,0.0,0.5921783828841345,"POLYGON ((15465749.27 4968824.717, 15468749.27 4968824.717, 15468749.27 4965824.717, 15465749.27 4965824.717, 15465749.27 4968824.717))"
海西期,2798,15467249.27,4964324.717,0.0079134003170884,0.0002110205599483,4,0.0,0.0,False,0.5729369269241456,0.4711030841900528,0.0,0.5423867741039177,"POLYGON ((15465749.27 4965824.717, 15468749.27 4965824.717, 15468749.27 4962824.717, 15465749.27 4962824.717, 15465749.27 4965824.717))"
海西期,2799,15467249.27,4961324.717,0.0067914023088706,0.0002110205599483,4,0.0,0.0,False,0.4979160878021673,0.4711030841900528,0.0,0.4898721867185329,"POLYGON ((15465749.27 4962824.717, 15468749.27 4962824.717, 15468749.27 4959824.717, 15465749.27 4959824.717, 15465749.27 4962824.717))"
海西期,2800,15467249.27,4958324.717,0.005684381401172,0.0002110205599483,4,0.0,0.0,False,0.4228952486801889,0.4711030841900528,0.0,0.4373575993331481,"POLYGON ((15465749.27 4959824.717, 15468749.27 4959824.717, 15468749.27 4956824.717, 15465749.27 4956824.717, 15465749.27 4959824.717))"
海西期,2801,15467249.27,4955324.717,0.0046829206123101,0.0002110205599483,4,0.0,0.0,False,0.3459294248402334,0.4711030841900528,0.0,0.3834815226451792,"POLYGON ((15465749.27 4956824.717, 15468749.27 4956824.717, 15468749.27 4953824.717, 15465749.27 4953824.717, 15465749.27 4956824.717))"
海西期,2802,15467249.27,4952324.717,0.0036811032388666,0.0002110205599483,4,0.0,0.0,False,0.2561822728535704,0.4711030841900528,0.0,0.3206585162545151,"POLYGON ((15465749.27 4953824.717, 15468749.27 4953824.717, 15468749.27 4950824.717, 15465749.27 4950824.717, 15465749.27 4953824.717))"
海西期,2803,15467249.27,4949324.717,0.0028217333913906,0.0002110205599483,4,0.0,0.0,False,0.1828285634898583,0.4711030841900528,0.0,0.2693109196999166,"POLYGON ((15465749.27 4950824.717, 15468749.27 4950824.717, 15468749.27 4947824.717, 15465749.27 4947824.717, 15465749.27 4950824.717))"
海西期,2804,15467249.27,4946324.717,0.0019199317727998,0.0002110205599483,4,0.0,0.0,False,0.1094748541261461,0.4711030841900528,0.0,0.2179633231453181,"POLYGON ((15465749.27 4947824.717, 15468749.27 4947824.717, 15468749.27 4944824.717, 15465749.27 4944824.717, 15465749.27 4947824.717))"
海西期,2805,15467249.27,4943324.717,0.0008033115210515,0.0002110205599483,3,0.0,0.0,False,0.0411225340372325,0.4711030841900528,0.0,0.1701166990830786,"POLYGON ((15465749.27 4944824.717, 15468749.27 4944824.717, 15468749.27 4941824.717, 15465749.27 4941824.717, 15465749.27 4944824.717))"
海西期,2806,15470249.27,5123324.717,0.0016831817221801,0.0002110205599483,3,0.0,0.0,False,0.090302861906085,0.4711030841900528,0.0,0.2045429285912753,"POLYGON ((15468749.27 5124824.717, 15471749.27 5124824.717, 15471749.27 5121824.717, 15468749.27 5121824.717, 15468749.27 5124824.717))"
海西期,2807,15470249.27,5120324.717,0.0046009365282089,0.0002110205599483,4,0.0,0.0,False,0.3375937760489024,0.4711030841900528,0.0,0.3776465684912475,"POLYGON ((15468749.27 5121824.717, 15471749.27 5121824.717, 15471749.27 5118824.717, 15468749.27 5118824.717, 15468749.27 5121824.717))"
