scenario_id,baseline_target_id,candidate_present,internally_stable,scenario_target_id,total_score,rank,rank_percentile,centroid_shift_m,geometry_coverage,stable_geometry_coverage,geometry_present_25,geometry_present_50,stable_geometry_present_25
matching_tight,T017,False,False,,,,,,0.0,0.0,False,False,False
matching_tight,T018,True,False,T012,0.498787280614707,19.0,0.7313432835820896,2998.2988374015026,0.9166666666666666,0.0,True,True,False
matching_tight,T019,True,False,T013,0.4582450554526075,53.0,0.22388059701492535,1749.28556845359,1.0,0.0,True,True,False
matching_tight,T020,True,False,T015,0.4617331655757899,50.0,0.26865671641791045,1500.0,1.0,0.0,True,True,False
matching_tight,T021,True,False,T011,0.4669583824570224,42.0,0.3880597014925373,5343.792889790836,1.0,0.0,True,True,False
matching_tight,T022,False,False,,,,,,0.5,0.0,True,True,False
matching_tight,T023,True,False,T020,0.5050653244235206,16.0,0.7761194029850746,4389.262466519859,0.875,0.0,True,True,False
matching_tight,T024,True,False,T019,0.4644219160246638,45.0,0.34328358208955223,3522.7829907627647,0.6,0.0,True,True,False
matching_tight,T025,True,False,T014,0.4942171422002259,23.0,0.6716417910447761,5420.332093148796,0.8,0.0,True,True,False
matching_tight,T026,True,False,T021,0.471686679709833,37.0,0.4626865671641791,948.6832980505138,0.8,0.0,True,True,False
matching_tight,T027,True,False,T016,0.4467678486992697,68.0,0.0,3354.1019662496847,0.5,0.0,True,True,False
matching_tight,T028,True,False,T023,0.4884262455248986,29.0,0.582089552238806,5341.348144429457,1.0,0.0,True,True,False
matching_tight,T029,True,False,T025,0.4823352009039919,33.0,0.5223880597014925,5147.815070489973,0.8333333333333334,0.0,True,True,False
matching_tight,T030,False,False,,,,,,0.8571428571428571,0.42857142857142855,True,True,True
matching_tight,T031,True,False,T017,0.4885305142545165,28.0,0.5970149253731343,6363.961030678927,0.4,0.1,True,False,False
matching_tight,T032,False,False,,,,,,1.0,0.6666666666666666,True,True,True
matching_tight,T033,True,True,T027,0.5407259157549332,4.0,0.9552238805970149,4837.354648979938,1.0,0.5,True,True,True
matching_tight,T034,True,False,T018,0.4727857402838391,36.0,0.4776119402985075,7457.27475325737,0.6923076923076923,0.3076923076923077,True,True,True
matching_tight,T035,True,False,T024,0.4590021397385285,51.0,0.25373134328358204,4609.772228645232,1.0,0.4,True,True,True
matching_tight,T036,True,False,T022,0.4523456909562204,61.0,0.10447761194029848,6388.844624824757,0.7,0.0,True,True,False
matching_tight,T037,False,False,,,,,,0.25,0.0,True,False,False
matching_tight,T038,True,True,T030,0.504996411620419,17.0,0.7611940298507462,1612.4515496579772,0.8,0.8,True,True,True
matching_tight,T039,True,True,T028,0.5462941181795835,3.0,0.9701492537313433,1060.6601717798212,0.75,0.75,True,True,True
matching_tight,T040,True,True,T029,0.5242666739090015,7.0,0.9104477611940298,3612.478373637611,0.8,0.8,True,True,True
matching_tight,T041,True,False,T032,0.4527893495547704,60.0,0.11940298507462688,3097.2770299119984,0.9333333333333333,0.0,True,True,False
matching_tight,T042,True,True,T026,0.5279719681021577,6.0,0.9253731343283582,4162.931659302101,1.0,0.8,True,True,True
matching_tight,T043,False,False,,,,,,0.9090909090909091,0.0,True,True,False
matching_tight,T044,True,False,T031,0.4503585038415711,65.0,0.04477611940298509,4976.507309346912,0.5,0.0,True,True,False
matching_tight,T045,True,False,T035,0.4882657915976381,30.0,0.5671641791044777,4242.640687119285,1.0,0.4,True,True,True
matching_tight,T046,False,False,,,,,,0.42857142857142855,0.42857142857142855,True,False,True
matching_tight,T047,True,False,T036,0.5056512288292278,15.0,0.791044776119403,2280.3508501978677,1.0,0.0,True,True,False
matching_tight,T048,True,False,T038,0.4673707002771934,41.0,0.4029850746268657,3225.871975140985,0.625,0.0,True,True,False
matching_tight,T049,True,True,T034,0.5500668620704303,1.0,1.0,1529.7058540778355,1.0,0.8,True,True,True
matching_tight,T050,True,False,T042,0.4638804969495145,47.0,0.31343283582089554,4242.640687119285,1.0,0.0,True,True,False
matching_tight,T051,True,True,T040,0.5081083983402519,14.0,0.8059701492537313,2121.3203435596424,1.0,1.0,True,True,True
matching_tight,T052,True,True,T039,0.5220964335157148,9.0,0.8805970149253731,0.0,1.0,1.0,True,True,True
matching_tight,T053,True,False,T043,0.4552595045198436,58.0,0.14925373134328357,2500.0,0.7777777777777778,0.0,True,True,False
matching_tight,T054,True,False,T037,0.4586217258031158,52.0,0.23880597014925375,4018.014988080505,0.5555555555555556,0.0,True,True,False
matching_tight,T055,True,True,T044,0.5191692284685039,10.0,0.8656716417910448,4179.978734663291,1.0,0.5555555555555556,True,True,True
matching_tight,T056,True,True,T041,0.5144574176828567,12.0,0.835820895522388,3090.4725218245053,1.0,0.5714285714285714,True,True,True
matching_tight,T057,True,False,T047,0.4978667345983741,20.0,0.7164179104477613,6824.924309959501,1.0,0.5,True,True,True
matching_tight,T058,False,False,,,,,,0.1,0.0,False,False,False
matching_tight,T059,True,False,T045,0.4887298581268398,27.0,0.6119402985074627,958.3148475003859,1.0,0.14285714285714285,True,True,False
matching_tight,T060,True,False,T046,0.4902794816727415,25.0,0.6417910447761195,1552.3412361972557,1.0,0.0,True,True,False
matching_tight,T061,False,False,,,,,,1.0,0.4166666666666667,True,True,True
matching_tight,T062,True,False,T049,0.458207931552044,54.0,0.20895522388059706,4345.417478362235,0.5714285714285714,0.0,True,True,False
matching_tight,T063,True,False,T048,0.4658177666659006,43.0,0.3731343283582089,757.6144084124271,0.875,0.0,True,True,False
matching_tight,T064,True,True,T050,0.5472932900986838,2.0,0.9850746268656716,0.0,1.0,1.0,True,True,True
matching_tight,T065,True,True,T051,0.5175282552611965,11.0,0.8507462686567164,3535.533905928918,1.0,1.0,True,True,True
matching_tight,T066,True,False,T054,0.4960476281005374,22.0,0.6865671641791045,508.2231953815112,0.875,0.0,True,True,False
matching_tight,T067,True,False,T055,0.4521574027455412,62.0,0.08955223880597019,3068.1045135593636,0.9,0.1,True,True,False
matching_tight,T068,True,True,T052,0.5128383300220544,13.0,0.8208955223880597,2640.0757564869473,1.0,0.6666666666666666,True,True,True
matching_tight,T069,True,False,T060,0.5000001316788143,18.0,0.7462686567164178,6746.900114647943,0.9090909090909091,0.0,True,True,False
matching_tight,T070,True,False,T053,0.4511172842149831,64.0,0.05970149253731338,3000.0000000009313,0.75,0.0,True,True,False
matching_tight,T071,True,False,T056,0.4893639625483083,26.0,0.6268656716417911,4949.747468307808,1.0,0.6,True,True,True
matching_tight,T072,True,False,T057,0.4832037048256465,31.0,0.5522388059701493,2863.5642126518883,1.0,0.2,True,True,False
matching_tight,T073,True,False,T063,0.4547704347002543,59.0,0.13432835820895528,3889.890743966982,1.0,0.5,True,True,True
matching_tight,T074,True,False,T058,0.4514933883905527,63.0,0.07462686567164178,2723.674499233884,0.625,0.0,True,True,False
matching_tight,T075,True,True,T061,0.5230602231039533,8.0,0.8955223880597015,4782.5815972846995,0.8571428571428571,0.5714285714285714,True,True,True
matching_tight,T076,True,False,T059,0.4657640671907609,44.0,0.35820895522388063,2429.563289518609,0.875,0.0,True,True,False
matching_tight,T077,True,True,T062,0.5382806150988055,5.0,0.9402985074626866,4061.095911204334,1.0,0.3,True,True,True
matching_tight,T078,True,False,T064,0.4686871006898865,40.0,0.417910447761194,1549.266522377323,0.9285714285714286,0.07142857142857142,True,True,False
matching_tight,T079,True,False,T067,0.4630620989973002,48.0,0.29850746268656714,2713.136766019154,1.0,0.0,True,True,False
matching_tight,T080,True,False,T065,0.4797506437800182,34.0,0.5074626865671642,1520.6906325748612,0.75,0.0,True,True,False
matching_tight,T081,True,False,T066,0.4964956727049632,21.0,0.7014925373134329,3920.62091282067,0.6428571428571429,0.0,True,True,False
matching_loose,T001,False,False,,,,,,0.0,0.0,False,False,False
matching_loose,T002,False,False,,,,,,0.0,0.0,False,False,False
matching_loose,T003,True,False,T001,0.5750293099438765,51.0,0.3902439024390244,3137.6241444397974,0.6,0.0,True,True,False
matching_loose,T004,True,False,T003,0.5892785481571613,36.0,0.5731707317073171,7175.605046659973,0.18989666666674118,0.0,False,False,False
matching_loose,T005,False,False,,,,,,0.3273777777778192,0.0,True,False,False
matching_loose,T006,False,False,,,,,,0.24553333333336438,0.0,False,False,False
matching_loose,T007,True,False,T005,0.6121220636431101,9.0,0.9024390243902439,3048.673317480208,0.8938369231111533,0.0,True,True,False
matching_loose,T008,True,False,T010,0.5675165810347925,64.0,0.23170731707317072,4599.013947101768,0.49106666666672877,0.0,True,False,False
matching_loose,T009,True,False,T006,0.6076605325536452,12.0,0.8658536585365854,1987.5727120354704,0.9821333333334575,0.0,True,True,False
matching_loose,T010,True,False,T009,0.6269835753295017,3.0,0.975609756097561,1989.5338903137715,0.9267187500000776,0.0,True,True,False
matching_loose,T011,True,False,T008,0.5797191822149491,47.0,0.4390243902439024,8701.368227793255,0.7061689742221777,0.0,True,True,False
matching_loose,T012,True,False,T015,0.5558980733129898,75.0,0.09756097560975607,5305.360712113456,0.49352564111115443,0.0,True,False,False
matching_loose,T013,True,False,T012,0.6239683849936906,5.0,0.9512195121951219,5045.2844965690365,0.2752456876767496,0.0,True,False,False
matching_loose,T014,True,False,T011,0.6115374867857206,10.0,0.8902439024390244,4977.81662173492,0.4466301995061561,0.0,True,False,False
matching_loose,T015,True,False,T013,0.5612975757585443,68.0,0.18292682926829273,1553.4400060862035,0.6355115384127534,0.0,True,True,False
matching_loose,T016,True,False,T019,0.594145190552608,32.0,0.6219512195121951,6044.822312161742,0.21010398864206353,0.0,False,False,False
matching_loose,T017,False,False,,,,,,0.0,0.0,False,False,False
matching_loose,T018,True,False,T017,0.5844126621610027,40.0,0.524390243902439,4442.61995174169,0.5389458333333541,0.0,True,True,False
matching_loose,T019,True,False,T014,0.5833319908661655,41.0,0.5121951219512195,6608.035289375894,0.23404192311122776,0.0,False,False,False
matching_loose,T020,False,False,,,,,,0.11036314111121653,0.0,False,False,False
matching_loose,T021,True,False,T020,0.5961788800018872,29.0,0.6585365853658536,4813.403640624275,0.5702813187301657,0.0,True,True,False
matching_loose,T022,True,False,T021,0.5812271890482187,45.0,0.46341463414634143,8619.45430130384,0.24009166666673915,0.0,False,False,False
matching_loose,T023,True,False,T023,0.5991106538448431,23.0,0.7317073170731707,3428.1315723437915,0.6789520833333954,0.0,True,True,False
matching_loose,T024,True,False,T018,0.5959476199211937,30.0,0.6463414634146342,8165.049845874185,0.9101033333332589,0.0,True,True,False
matching_loose,T025,True,False,T022,0.56513699133444,66.0,0.20731707317073167,2814.477071433715,0.44316166666671636,0.0,True,False,False
matching_loose,T026,True,False,T024,0.6009918158149995,20.0,0.7682926829268293,2686.5884777674923,0.8146661537776685,0.0,True,True,False
matching_loose,T027,True,False,T027,0.5716277500539486,59.0,0.29268292682926833,1575.3141863201001,0.7247416666668529,0.0,True,True,False
matching_loose,T028,False,False,,,,,,0.4474756411114959,0.0,True,False,False
matching_loose,T029,True,False,T025,0.6006876698869003,21.0,0.7560975609756098,1845.605587773625,0.9541236111111422,0.0,True,True,False
matching_loose,T030,True,False,T029,0.6108629523699743,11.0,0.8780487804878049,1542.8776750957613,1.0,0.0,True,True,False
matching_loose,T031,True,False,T030,0.5714934648794429,60.0,0.2804878048780488,3425.769167005008,0.31108692311102915,0.0,True,False,False
matching_loose,T032,False,False,,,,,,0.9970222222222429,0.07357542740747769,True,True,False
matching_loose,T033,True,False,T026,0.5830535884171347,42.0,0.5,4295.612465329674,1.0,0.0,True,True,False
matching_loose,T034,True,False,T031,0.5869033882780901,38.0,0.5487804878048781,4953.374865690632,0.6210254437606417,0.0,True,True,False
matching_loose,T035,True,False,T028,0.5407428795836994,83.0,0.0,4528.3635880546135,0.5576194871114242,0.0,True,True,False
matching_loose,T036,False,False,,,,,,0.08989666666674118,0.0,False,False,False
matching_loose,T037,True,False,T038,0.5671002236812602,65.0,0.2195121951219512,3596.9729336803866,0.7247416666668529,0.0,True,True,False
matching_loose,T038,True,False,T036,0.5735337060161133,55.0,0.3414634146341463,2293.4904953560526,0.8057269231110664,0.30652999999995034,True,True,True
matching_loose,T039,False,False,,,,,,0.11437852555563639,0.0,False,False,False
matching_loose,T040,False,False,,,,,,0.7996389742222274,0.0,True,True,False
matching_loose,T041,True,False,T032,0.5964894362807723,28.0,0.6707317073170731,3350.872774708276,0.8898966666667412,0.0,True,True,False
matching_loose,T042,True,True,T034,0.6258954839023194,4.0,0.9634146341463414,2408.9109611946214,0.9017866666666547,0.6447678204444842,True,True,True
matching_loose,T043,False,False,,,,,,0.0,0.0,False,False,False
matching_loose,T044,True,False,T037,0.5998266064555937,22.0,0.7439024390243902,4476.677917222885,0.8075611111112974,0.0,True,True,False
matching_loose,T045,True,False,T039,0.5989658975371205,24.0,0.7195121951219512,1436.9898870960315,1.0,0.044145256444486615,True,True,False
matching_loose,T046,True,False,T035,0.5748119651595857,52.0,0.3780487804878049,5294.1012068452455,0.5083639193650191,0.0,True,True,False
matching_loose,T047,True,False,T042,0.6076231162208686,13.0,0.8536585365853658,3364.3146581326832,0.9986615385185268,0.2657134614813698,True,True,True
matching_loose,T048,True,False,T043,0.5742433976254034,54.0,0.35365853658536583,5127.994652945591,0.7903190705557169,0.0,True,True,False
matching_loose,T049,True,False,T040,0.5951887103327453,31.0,0.6341463414634146,4047.6049429928344,0.9405719231111781,0.0,True,True,False
matching_loose,T050,True,False,T048,0.5746796232331461,53.0,0.36585365853658536,3093.3913620727644,1.0,0.0,True,True,False
matching_loose,T051,True,False,T045,0.5811672928938983,46.0,0.4512195121951219,1438.037499124972,0.8791766666668157,0.0,True,True,False
matching_loose,T052,True,False,T046,0.5975950414286383,26.0,0.6951219512195121,2837.9120908921755,0.472733974444643,0.0,True,False,False
matching_loose,T053,True,False,T044,0.6176499928972409,6.0,0.9390243902439024,4755.8520917843,0.8277203703704118,0.0,True,True,False
matching_loose,T054,True,False,T055,0.5683101732433639,63.0,0.24390243902439024,5279.8756296234205,0.6006354701235312,0.0,True,True,False
matching_loose,T055,True,False,T047,0.5718468202358213,56.0,0.3292682926829268,1502.7445103514422,0.8400391738271108,0.0,True,True,False
matching_loose,T056,True,False,T051,0.5787021456006384,48.0,0.426829268292683,1805.6083207782115,0.9974476190476368,0.0,True,True,False
matching_loose,T057,True,False,T054,0.6028386086757814,19.0,0.7804878048780488,3319.00432264945,0.9586986263492472,0.0,True,True,False
matching_loose,T058,True,False,T058,0.5703641837173704,62.0,0.25609756097560976,1807.7191943486896,0.7898966666667412,0.0,True,True,False
matching_loose,T059,True,False,T052,0.5642493461742739,67.0,0.19512195121951215,5919.170200685204,0.42645952380954155,0.0,True,False,False
matching_loose,T060,True,False,T050,0.5883940735164177,37.0,0.5609756097560976,5705.12280197609,1.0,0.0,True,True,False
matching_loose,T061,True,False,T060,0.557083850229165,71.0,0.14634146341463417,5349.766995998804,0.9991803418518581,0.0,True,True,False
matching_loose,T062,True,False,T069,0.5756498468321833,50.0,0.4024390243902439,7874.7455453481225,0.711991208888903,0.0,True,True,False
matching_loose,T063,True,False,T059,0.55244484860536,80.0,0.03658536585365857,2360.5696068877683,0.7467628205555773,0.0,True,True,False
matching_loose,T064,True,False,T065,0.6167746407524194,7.0,0.926829268292683,3041.9859030892912,0.5846535255558537,0.0,True,True,False
matching_loose,T065,True,False,T062,0.6055302922978433,16.0,0.8170731707317074,3479.560034777821,1.0,0.0,True,True,False
matching_loose,T066,True,False,T064,0.5574803871481591,70.0,0.1585365853658537,2965.7416459637925,0.9448184294443916,0.0,True,True,False
matching_loose,T067,True,False,T063,0.5538695972073912,78.0,0.060975609756097615,2737.1987661869653,1.0,0.0,True,True,False
matching_loose,T068,True,False,T066,0.6121708597479845,8.0,0.9146341463414634,1205.2241917109359,1.0,0.0,True,True,False
matching_loose,T069,True,False,T072,0.5982258243602783,25.0,0.7073170731707317,4298.84254368196,0.9991058274747543,0.0,True,True,False
matching_loose,T070,True,False,T070,0.5827933741484732,43.0,0.4878048780487805,1946.202272534213,0.92128867518515,0.0,True,True,False
matching_loose,T071,False,False,,,,,,1.0,0.28552025644454876,True,True,True
matching_loose,T072,True,False,T071,0.6061315739273075,15.0,0.8292682926829268,4629.390147265971,1.0,0.10813615377771828,True,True,False
matching_loose,T073,True,False,T074,0.6041459278548539,17.0,0.8048780487804879,1480.088632692443,0.7373708333334265,0.0,True,True,False
matching_loose,T074,True,False,T073,0.5709269808180863,61.0,0.2682926829268293,3974.786992484975,0.8818165063888393,0.0,True,True,False
matching_loose,T075,True,False,T076,0.6304268345008917,2.0,0.9878048780487805,1756.6085042114378,0.9960424907936792,0.0,True,True,False
matching_loose,T076,True,False,T075,0.5480757369553574,81.0,0.024390243902439046,1778.0117272612013,0.48982980777785223,0.0,True,False,False
matching_loose,T077,True,True,T077,0.6375544997680253,1.0,1.0,3799.5955555344617,1.0,0.4890935897778572,True,True,True
matching_loose,T078,True,False,T079,0.5912858000076624,33.0,0.6097560975609756,1334.4012759332466,0.9684676739682241,0.22348113555548813,True,True,False
matching_loose,T079,True,False,T080,0.6034219374852402,18.0,0.7926829268292683,487.5759280533697,1.0,0.000669230740736644,True,True,False
matching_loose,T080,True,False,T081,0.5471388731777529,82.0,0.012195121951219523,2698.1273633662513,0.7821657051852555,0.0,True,True,False
matching_loose,T081,True,False,T083,0.5612888355139346,69.0,0.1707317073170732,1944.523388819132,0.9613799450793863,0.002552380952363213,True,True,False
quantile_low,T001,True,False,T001,0.4789502917909561,25.0,0.75,0.0,1.0,0.0,True,True,False
quantile_low,T002,True,False,T003,0.5065244735926007,12.0,0.8854166666666666,1274.7548783981963,1.0,0.0,True,True,False
quantile_low,T003,True,True,T004,0.525313392090076,8.0,0.9270833333333334,0.0,1.0,1.0,True,True,True
quantile_low,T004,True,False,T006,0.440085667245357,81.0,0.16666666666666663,5408.326913195984,1.0,0.0,True,True,False
quantile_low,T005,False,False,,,,,,1.0,0.0,True,True,False
quantile_low,T006,True,False,T008,0.4320090706761346,91.0,0.0625,4500.0,1.0,0.0,True,True,False
quantile_low,T007,True,False,T009,0.453260827072892,61.0,0.375,3624.9137920792195,1.0,0.0,True,True,False
quantile_low,T008,True,False,T010,0.4573513288813866,53.0,0.45833333333333337,3000.0,1.0,0.0,True,True,False
quantile_low,T009,True,False,T011,0.454650703585861,56.0,0.42708333333333337,4500.0,1.0,0.0,True,True,False
quantile_low,T010,True,False,T012,0.4658441165343895,42.0,0.5729166666666667,3321.3325638969914,1.0,0.0,True,True,False
quantile_low,T011,True,False,T018,0.4677136040804128,40.0,0.59375,4011.9348576187085,1.0,0.0,True,True,False
quantile_low,T012,True,False,T016,0.4605031374165709,49.0,0.5,1500.0,1.0,0.0,True,True,False
quantile_low,T013,True,False,T014,0.4510666636026019,64.0,0.34375,4077.715273112757,1.0,0.0,True,True,False
quantile_low,T014,True,False,T017,0.4414270390614149,79.0,0.1875,528.6032853348793,1.0,0.0,True,True,False
quantile_low,T015,True,False,T015,0.478829617045009,26.0,0.7395833333333333,5152.335016517195,1.0,0.0,True,True,False
quantile_low,T016,True,False,T020,0.4330926955405246,89.0,0.08333333333333337,7453.559924999854,1.0,0.0,True,True,False
quantile_low,T017,True,False,T021,0.4358812920394902,85.0,0.125,1631.9513798263208,1.0,0.0,True,True,False
quantile_low,T018,True,False,T023,0.4686019805886435,37.0,0.625,3686.304785989341,1.0,0.0,True,True,False
quantile_low,T019,True,False,T022,0.4489405697900564,66.0,0.32291666666666663,3279.311558467921,1.0,0.0,True,True,False
quantile_low,T020,True,False,T028,0.4625632816411688,46.0,0.53125,0.0,1.0,0.0,True,True,False
quantile_low,T021,True,False,T032,0.4685128753392233,38.0,0.6145833333333333,4370.5881545085185,1.0,0.0,True,True,False
quantile_low,T022,True,False,T029,0.4581558987424103,50.0,0.48958333333333337,4272.00187266258,1.0,0.0,True,True,False
quantile_low,T023,True,False,T027,0.4724316295740741,34.0,0.65625,3448.27855603208,1.0,0.0,True,True,False
quantile_low,T024,True,False,T033,0.5024390731622053,13.0,0.875,5636.488268417177,1.0,0.0,True,True,False
quantile_low,T025,True,False,T025,0.4844325965824536,22.0,0.78125,5717.735565764704,1.0,0.0,True,True,False
quantile_low,T026,True,False,T034,0.4453832365019243,72.0,0.26041666666666663,300.0,1.0,0.0,True,True,False
quantile_low,T027,True,False,T030,0.4414352468678643,78.0,0.19791666666666663,4500.0,1.0,0.0,True,True,False
quantile_low,T028,True,False,T031,0.4338131374328198,87.0,0.10416666666666663,5590.169943749474,1.0,0.0,True,True,False
quantile_low,T029,True,False,T036,0.4669970955800169,41.0,0.5833333333333333,1515.2288168284101,1.0,0.0,True,True,False
quantile_low,T030,True,False,T035,0.4456790855298846,71.0,0.27083333333333337,2307.9277744875008,1.0,0.14285714285714285,True,True,False
quantile_low,T031,True,False,T038,0.4833081559483593,23.0,0.7708333333333334,4800.0,1.0,0.0,True,True,False
quantile_low,T032,True,True,T042,0.5412708295467761,1.0,1.0,4085.096881213035,1.0,0.6666666666666666,True,True,True
quantile_low,T033,False,False,,,,,,1.0,0.5,True,True,True
quantile_low,T034,True,False,T040,0.4887620917394904,19.0,0.8125,5827.455477641702,1.0,0.0,True,True,False
quantile_low,T035,True,False,T044,0.494045250316678,18.0,0.8229166666666666,5762.811813690146,0.6,0.0,True,True,False
quantile_low,T036,True,False,T045,0.4371489652514169,83.0,0.14583333333333337,4834.316109324427,1.0,0.0,True,True,False
quantile_low,T037,True,False,T041,0.4383520728746011,82.0,0.15625,2704.163456597992,1.0,0.0,True,True,False
quantile_low,T038,True,False,T043,0.473284573617985,33.0,0.6666666666666667,1500.0,1.0,0.1,True,True,False
quantile_low,T039,True,False,T053,0.4769517295774863,27.0,0.7291666666666667,5929.2706128157115,1.0,0.0,True,True,False
quantile_low,T040,True,False,T054,0.4657614815959971,43.0,0.5625,5661.271941887824,1.0,0.0,True,True,False
quantile_low,T041,True,False,T049,0.4529906225692043,62.0,0.36458333333333337,2022.3748416194906,1.0,0.0,True,True,False
quantile_low,T042,True,True,T046,0.5245720077188316,9.0,0.9166666666666666,1191.768643655508,1.0,1.0,True,True,True
quantile_low,T043,True,False,T051,0.4547475063779551,55.0,0.4375,2943.0940667883183,1.0,0.0,True,True,False
quantile_low,T044,True,False,T048,0.4452652840248718,73.0,0.25,3905.124837951896,1.0,0.0,True,True,False
quantile_low,T045,True,False,T056,0.4845352637869565,21.0,0.7916666666666666,4301.1626335214,1.0,0.4,True,True,True
quantile_low,T046,True,False,T050,0.4822294809509186,24.0,0.7604166666666666,4071.428571427241,1.0,0.0,True,True,False
quantile_low,T047,True,False,T059,0.4971648415895949,16.0,0.84375,4924.4289008972955,1.0,0.5,True,True,True
quantile_low,T048,True,False,T052,0.4426957575238457,75.0,0.22916666666666663,2948.940487700625,1.0,0.125,True,True,False
quantile_low,T049,True,True,T055,0.5387684785444672,3.0,0.9791666666666666,2121.3203435579303,1.0,0.8,True,True,True
quantile_low,T050,True,False,T047,0.4747816229323656,29.0,0.7083333333333333,7504.165509901879,1.0,0.0,True,True,False
quantile_low,T051,True,False,T064,0.4978445232628668,15.0,0.8541666666666666,3354.101966250601,1.0,0.0,True,True,False
quantile_low,T052,True,False,T062,0.4464975504601552,68.0,0.30208333333333337,7115.124735382682,1.0,0.0,True,True,False
quantile_low,T053,True,False,T060,0.4543721433254573,58.0,0.40625,2915.4759474226503,1.0,0.0,True,True,False
quantile_low,T054,True,False,T065,0.4484673558225736,67.0,0.3125,3291.2307039324623,1.0,0.0,True,True,False
quantile_low,T055,True,True,T070,0.5267582314241657,6.0,0.9479166666666666,5459.44645138767,1.0,0.3333333333333333,True,True,True
quantile_low,T056,True,True,T058,0.5395959836262881,2.0,0.9895833333333334,5187.307901529735,1.0,0.7857142857142857,True,True,True
quantile_low,T057,True,True,T068,0.5147550847032062,10.0,0.90625,5505.357110674346,1.0,0.7142857142857143,True,True,True
quantile_low,T058,True,False,T071,0.4423488641372812,77.0,0.20833333333333337,2140.0934559036614,1.0,0.0,True,True,False
quantile_low,T059,True,False,T066,0.4615179831583218,48.0,0.5104166666666667,6882.468114486731,1.0,0.0,True,True,False
quantile_low,T060,True,True,T067,0.5076223597685516,11.0,0.8958333333333334,958.3148475020519,1.0,1.0,True,True,True
quantile_low,T061,True,False,T072,0.4864995712050339,20.0,0.8020833333333334,1118.0339887492285,1.0,0.08333333333333333,True,True,False
quantile_low,T062,True,False,T069,0.4532955086730441,60.0,0.38541666666666663,3969.3211263476596,1.0,0.0,True,True,False
quantile_low,T063,True,False,T073,0.4545665799501532,57.0,0.41666666666666663,474.3416490255514,1.0,0.0,True,True,False
quantile_low,T064,True,False,T076,0.4733091412835419,32.0,0.6770833333333333,2216.4660821857206,1.0,0.0,True,True,False
quantile_low,T065,True,True,T079,0.5363902299975185,4.0,0.96875,3236.081306491874,1.0,0.875,True,True,True
quantile_low,T066,True,False,T080,0.4648519158702999,44.0,0.5520833333333333,2128.673295738558,1.0,0.125,True,True,False
quantile_low,T067,True,False,T075,0.457380576336646,52.0,0.46875,3424.551214455251,1.0,0.0,True,True,False
quantile_low,T068,True,False,T081,0.4699541687296875,36.0,0.6354166666666667,2469.817807045505,1.0,0.0,True,True,False
quantile_low,T069,True,False,T078,0.4534351125103673,59.0,0.39583333333333337,2364.0733861723916,1.0,0.09090909090909091,True,True,False
quantile_low,T070,True,False,T077,0.4510908412784298,63.0,0.35416666666666663,3000.0,1.0,0.0,True,True,False
quantile_low,T071,True,False,T082,0.5002677826207023,14.0,0.8645833333333334,2441.5386769643883,1.0,0.4,True,True,True
quantile_low,T072,False,False,,,,,,1.0,0.4,True,True,True
quantile_low,T073,True,False,T090,0.4764354118950242,28.0,0.71875,3391.676904162697,1.0,0.0,True,True,False
quantile_low,T074,True,False,T091,0.445715930908126,70.0,0.28125,3916.580727094933,1.0,0.0,True,True,False
quantile_low,T075,True,False,T083,0.4626058566173236,45.0,0.5416666666666667,4580.905355663921,1.0,0.0,True,True,False
quantile_low,T076,True,False,T088,0.4556753613855422,54.0,0.44791666666666663,3453.259329966361,1.0,0.0,True,True,False
quantile_low,T077,True,True,T087,0.5267425391184731,7.0,0.9375,4569.463863520424,1.0,0.8,True,True,True
quantile_low,T078,True,False,T092,0.4581177038409676,51.0,0.47916666666666663,2290.731101545866,1.0,0.2857142857142857,True,True,True
quantile_low,T079,True,False,T094,0.4957059918481951,17.0,0.8333333333333334,750.0000000037253,1.0,0.08333333333333333,True,True,False
quantile_low,T080,True,False,T095,0.4706885993242217,35.0,0.6458333333333333,2144.6888078788597,1.0,0.0,True,True,False
quantile_low,T081,True,False,T096,0.4739342240119502,30.0,0.6979166666666667,2654.4603753074853,1.0,0.0,True,True,False
quantile_high,T001,True,False,T001,0.4874760746320018,29.0,0.5692307692307692,670.8203932516029,0.8333333333333334,0.0,True,True,False
quantile_high,T002,False,False,,,,,,0.0,0.0,False,False,False
quantile_high,T003,True,True,T002,0.5471291815474764,1.0,1.0,1358.3077707224638,0.8,0.8,True,True,True
quantile_high,T004,False,False,,,,,,0.0,0.0,False,False,False
quantile_high,T005,False,False,,,,,,0.3333333333333333,0.0,True,False,False
quantile_high,T006,False,False,,,,,,0.0,0.0,False,False,False
quantile_high,T007,True,False,T003,0.4639813915084321,48.0,0.27692307692307694,300.0000000009313,0.9,0.0,True,True,False
quantile_high,T008,True,False,T004,0.4574681742039177,55.0,0.16923076923076918,0.0,1.0,0.0,True,True,False
quantile_high,T009,True,False,T005,0.4558944792691649,59.0,0.10769230769230764,0.0,1.0,0.0,True,True,False
quantile_high,T010,True,False,T006,0.479306319250474,35.0,0.4769230769230769,2642.9777964731147,0.875,0.125,True,True,False
quantile_high,T011,True,False,T008,0.4725284496668178,40.0,0.4,942.8571428600699,1.0,0.0,True,True,False
