vertex1_x,vertex1_y,vertex2_x,vertex2_y,vertex3_x,vertex3_y,vertex4_x,vertex4_y,Area,Areal Frequency B20,Areal Frequency P20,Branch Mean Length,Branch Min Length,Branch Max Length,Connections per Branch,Connections per Trace,Connection Frequency,Dimensionless Intensity B22,Dimensionless Intensity P22,Fracture Density (Mauldon),Fracture Intensity B21,Fracture Intensity (Mauldon),Fracture Intensity P21,Number of Branches,Number of Branches (Real),Number of Traces,Number of Traces (Real),Trace Mean Length,Trace Min Length,Trace Max Length,1(NC/NB)Number of connected nodes per branch,2(NC/NL)Number of connected nodes per fault line,3(NB/NL)Number of branches per fault line,4(NC/A)Number of connected nodes per unit area,5(N_BA)Number of branch faults per unit area,6(N_LA)The number of fault lines per unit area
15425475.39,5088890.548,15428475.39,5088890.548,15428475.39,5085890.548,15425475.39,5085890.548,63515106.93,2.36E-08,2.36E-08,13025.9276,1091.038746,7728.499579,0,0,0,4.007112592,1.502667222,,0.000307626,,0.000307626,1.5,4,1.5,4,4884.72285,1091.038746,7728.499579,0,0,1,0,2.36E-08,95272660.4
15425475.39,5085890.548,15428475.39,5085890.548,15428475.39,5082890.548,15425475.39,5082890.548,63515106.93,7.87E-09,7.87E-09,31518.77927,847.7304036,8991.357873,0,0,0,7.820450086,1.303408348,,0.00024812,,0.00024812,0.5,3,0.5,3,5253.129879,847.7304036,8991.357873,0,0,1,0,7.87E-09,31757553.47
15425475.39,5082890.548,15428475.39,5082890.548,15428475.39,5079890.548,15425475.39,5079890.548,63515106.93,0,0,0,7394.108856,7394.108856,0,0,0,0,0.860784913,,0.000116415,,0.000116415,0,1,0,1,7394.108856,7394.108856,7394.108856,0,0,0,0,0,0
15425475.39,5079890.548,15428475.39,5079890.548,15428475.39,5076890.548,15425475.39,5076890.548,63515106.93,7.87E-09,7.87E-09,231.4751995,115.7375998,115.7375998,0,0,0,0.000421795,0.000210898,,1.82E-06,,1.82E-06,0.5,1,0.5,1,115.7375998,115.7375998,115.7375998,0,0,1,0,7.87E-09,31757553.47
15425475.39,5076890.548,15428475.39,5076890.548,15428475.39,5073890.548,15425475.39,5073890.548,63515106.93,7.87E-09,7.87E-09,554.7713227,277.3856614,277.3856614,0,0,0,0.002422819,0.00121141,,4.37E-06,,4.37E-06,0.5,1,0.5,1,277.3856614,277.3856614,277.3856614,0,0,1,0,7.87E-09,31757553.47
15425475.39,5073890.548,15428475.39,5073890.548,15428475.39,5070890.548,15425475.39,5070890.548,63515106.93,2.36E-08,2.36E-08,3887.889964,1595.662715,2635.530963,0,0,0,0.356978578,0.178489289,,9.18E-05,,9.18E-05,1.5,3,1.5,3,1943.944982,1595.662715,2635.530963,0,0,1,0,2.36E-08,95272660.4
15425475.39,5070890.548,15428475.39,5070890.548,15428475.39,5067890.548,15425475.39,5067890.548,63515106.93,3.94E-08,3.94E-08,3727.514746,2251.61331,3685.996196,0,0,0,0.546892183,0.455743486,,0.000146718,,0.000146718,2.5,3,2.5,3,3106.262289,2251.61331,3685.996196,0,0,1,0,3.94E-08,158787767.3
15425475.39,5067890.548,15428475.39,5067890.548,15428475.39,5064890.548,15425475.39,5064890.548,63515106.93,3.94E-08,3.94E-08,4779.20377,2251.61331,6206.199611,0,0,0,0.899029765,0.749191471,,0.000188113,,0.000188113,2.5,3,2.5,3,3982.669808,2251.61331,6206.199611,0,0,1,0,3.94E-08,158787767.3
15425475.39,5064890.548,15428475.39,5064890.548,15428475.39,5061890.548,15425475.39,5061890.548,63515106.93,5.51E-08,2.36E-08,6699.114935,473.4142428,6996.281709,1.142857143,1.333333333,1.57E-08,2.473009978,1.442589154,,0.000369155,,0.000369155,3.5,7,1.5,6,3907.817046,1601.457625,6996.281709,0.285714286,0.666666667,5,1.57E-08,4.000000024,95272660.4
15425475.39,5061890.548,15428475.39,5061890.548,15428475.39,5058890.548,15425475.39,5058890.548,63515106.93,4.72E-08,1.57E-08,10497.51985,473.4142428,8693.569587,1.333333333,2,1.57E-08,5.204962798,2.602481399,,0.000495828,,0.000495828,3,7,1,6,5248.759923,3894.696369,8693.569609,0.333333333,1,5,1.57E-08,4.000000016,63515106.93
15425475.39,5058890.548,15428475.39,5058890.548,15428475.39,5055890.548,15425475.39,5055890.548,63515106.93,7.87E-08,3.15E-08,6741.106748,409.1660637,8249.071883,1.4,2,3.15E-08,3.57730014,2.555214386,,0.00053067,,0.00053067,5,9,2,7,4815.076249,2515.761239,8249.071837,0.4,1,7.75,1.000000016,7.000000024,95272661.4
15425475.39,5055890.548,15428475.39,5055890.548,15428475.39,5052890.548,15425475.39,5052890.548,63515106.93,6.30E-08,4.72E-08,3632.207084,114.9290386,6418.722511,0.75,0.666666667,1.57E-08,0.830852938,0.66468235,,0.000228746,,0.000228746,4,6,3,5,2905.765667,114.9290449,6418.722511,0.25,0.333333333,3.833333333,1,3.000000039,158787768.3
15425475.39,5052890.548,15428475.39,5052890.548,15428475.39,5049890.548,15425475.39,5049890.548,63515106.93,6.30E-08,4.72E-08,4755.824986,409.1660637,6147.877576,0.75,0.666666667,1.57E-08,1.424408925,1.13952714,,0.000299508,,0.000299508,4,6,3,5,3804.659989,1729.148831,6147.877576,0.25,0.333333333,3.833333333,1,3.000000039,158787768.3
15425475.39,5049890.548,15428475.39,5049890.548,15428475.39,5046890.548,15425475.39,5046890.548,63515106.93,3.94E-08,2.36E-08,3320.786468,1145.994196,3808.742028,1.2,1.333333333,1.57E-08,0.434055113,0.361712594,,0.000130709,,0.000130709,2.5,4,1.5,3,2767.322057,1145.994196,4975.837532,0.4,0.666666667,3.666666667,1,3.000000016,63515107.93
15425475.39,5046890.548,15428475.39,5046890.548,15428475.39,5043890.548,15425475.39,5043890.548,63515106.93,2.36E-08,7.87E-09,4043.429221,796.6942565,3505.153406,2,4,1.57E-08,0.386112548,0.289584411,,9.55E-05,,9.55E-05,1.5,3,0.5,2,3032.571915,796.6942565,5268.449574,0.666666667,2,3,1,3,1
15425475.39,5043890.548,15428475.39,5043890.548,15428475.39,5040890.548,15425475.39,5040890.548,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15425475.39,5040890.548,15428475.39,5040890.548,15428475.39,5037890.548,15425475.39,5037890.548,63515106.93,7.87E-09,7.87E-09,2161.003021,1080.501511,1080.501511,0,0,0,0.036762388,0.018381194,,1.70E-05,,1.70E-05,0.5,1,0.5,1,1080.501511,1080.501511,1080.501511,0,0,1,0,7.87E-09,31757553.47
15425475.39,5037890.548,15428475.39,5037890.548,15428475.39,5034890.548,15425475.39,5034890.548,63515106.93,7.87E-09,7.87E-09,5722.836886,2861.418443,2861.418443,0,0,0,0.257819467,0.128909733,,4.51E-05,,4.51E-05,0.5,1,0.5,1,2861.418443,2861.418443,2861.418443,0,0,1,0,7.87E-09,31757553.47
15425475.39,5034890.548,15428475.39,5034890.548,15428475.39,5031890.548,15425475.39,5031890.548,63515106.93,7.87E-09,7.87E-09,4661.964143,2330.982071,2330.982071,0,0,0,0.171092443,0.085546222,,3.67E-05,,3.67E-05,0.5,1,0.5,1,2330.982071,2330.982071,2330.982071,0,0,1,0,7.87E-09,31757553.47
15425475.39,5031890.548,15428475.39,5031890.548,15428475.39,5028890.548,15425475.39,5028890.548,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15425475.39,5028890.548,15428475.39,5028890.548,15428475.39,5025890.548,15425475.39,5025890.548,63515106.93,2.36E-08,2.36E-08,5918.997639,278.6336685,6972.14836,0,0,0,0.827390555,0.413695278,,0.000139786,,0.000139786,1.5,3,1.5,3,2959.49882,278.6336685,6972.14836,0,0,1,0,2.36E-08,95272660.4
15425475.39,5025890.548,15428475.39,5025890.548,15428475.39,5022890.548,15425475.39,5022890.548,63515106.93,2.36E-08,2.36E-08,7383.181737,1018.686315,5701.536727,0,0,0,1.287363948,0.643681974,,0.000174364,,0.000174364,1.5,3,1.5,3,3691.590868,1018.686315,5701.536727,0,0,1,0,2.36E-08,95272660.4
15425475.39,5022890.548,15428475.39,5022890.548,15428475.39,5019890.548,15425475.39,5019890.548,63515106.93,2.36E-08,2.36E-08,6476.785567,3293.003692,6422.174659,0,0,0,0.990679697,0.743009773,,0.000152959,,0.000152959,1.5,2,1.5,2,4857.589175,3293.003692,6422.174659,0,0,1,0,2.36E-08,95272660.4
15425475.39,5019890.548,15428475.39,5019890.548,15428475.39,5016890.548,15425475.39,5016890.548,63515106.93,1.57E-08,1.57E-08,11704.66306,228.8485191,7338.598688,0,0,0,2.156953581,0.718984527,,0.000184282,,0.000184282,1,3,1,3,3901.554353,228.8485191,7338.598688,0,0,1,0,1.57E-08,63515106.93
15425475.39,5016890.548,15428475.39,5016890.548,15428475.39,5013890.548,15425475.39,5013890.548,63515106.93,1.57E-08,1.57E-08,13394.92426,579.6368801,9080.430404,0,0,0,2.824902682,0.941634227,,0.000210894,,0.000210894,1,3,1,3,4464.974753,579.6368801,9080.430404,0,0,1,0,1.57E-08,63515106.93
15425475.39,5013890.548,15428475.39,5013890.548,15428475.39,5010890.548,15425475.39,5010890.548,63515106.93,1.57E-08,1.57E-08,15960.31563,4589.607096,6240.418284,0,0,0,4.010568311,1.336856104,,0.000251284,,0.000251284,1,3,1,3,5320.105211,4589.607096,6240.418284,0,0,1,0,1.57E-08,63515106.93
15425475.39,5010890.548,15428475.39,5010890.548,15428475.39,5007890.548,15425475.39,5007890.548,63515106.93,7.87E-09,7.87E-09,11928.67266,1853.915276,4110.421057,0,0,0,1.120152657,0.280038164,,9.39E-05,,9.39E-05,0.5,2,0.5,2,2982.168166,1853.915276,4110.421057,0,0,1,0,7.87E-09,31757553.47
15425475.39,5007890.548,15428475.39,5007890.548,15428475.39,5004890.548,15425475.39,5004890.548,63515106.93,2.36E-08,2.36E-08,4048.751957,1917.789754,2103.701011,0,0,0,0.387129768,0.193564884,,9.56E-05,,9.56E-05,1.5,3,1.5,3,2024.375978,1917.789754,2103.701011,0,0,1,0,2.36E-08,95272660.4
15425475.39,5004890.548,15428475.39,5004890.548,15428475.39,5001890.548,15425475.39,5001890.548,63515106.93,2.36E-08,2.36E-08,4932.63394,367.1488914,4222.651217,0,0,0,0.574608438,0.287304219,,0.000116491,,0.000116491,1.5,3,1.5,3,2466.31697,367.1488914,4222.651217,0,0,1,0,2.36E-08,95272660.4
15425475.39,5001890.548,15428475.39,5001890.548,15428475.39,4998890.548,15425475.39,4998890.548,63515106.93,7.87E-09,7.87E-09,12585.31891,2000.523031,4292.136424,0,0,0,1.246870703,0.311717676,,9.91E-05,,9.91E-05,0.5,2,0.5,2,3146.329728,2000.523031,4292.136424,0,0,1,0,7.87E-09,31757553.47
15425475.39,4998890.548,15428475.39,4998890.548,15428475.39,4995890.548,15425475.39,4995890.548,63515106.93,7.87E-09,7.87E-09,10783.05355,1655.676814,3735.849959,0,0,0,0.915327466,0.228831867,,8.49E-05,,8.49E-05,0.5,2,0.5,2,2695.763387,1655.676814,3735.849959,0,0,1,0,7.87E-09,31757553.47
15425475.39,4995890.548,15428475.39,4995890.548,15428475.39,4992890.548,15425475.39,4992890.548,63515106.93,0,0,0,8594.455856,8594.455856,0,0,0,0,1.162946502,,0.000135314,,0.000135314,0,1,0,1,8594.455856,8594.455856,8594.455856,0,0,0,0,0,0
15425475.39,4992890.548,15428475.39,4992890.548,15428475.39,4989890.548,15425475.39,4989890.548,63515106.93,0,0,0,8443.118172,8443.118172,0,0,0,0,1.122351011,,0.000132931,,0.000132931,0,1,0,1,8443.118172,8443.118172,8443.118172,0,0,0,0,0,0
15425475.39,4989890.548,15428475.39,4989890.548,15428475.39,4986890.548,15425475.39,4986890.548,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15425475.39,4986890.548,15428475.39,4986890.548,15428475.39,4983890.548,15425475.39,4983890.548,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15425475.39,4983890.548,15428475.39,4983890.548,15428475.39,4980890.548,15425475.39,4980890.548,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15425475.39,4980890.548,15428475.39,4980890.548,15428475.39,4977890.548,15425475.39,4977890.548,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15425475.39,4977890.548,15428475.39,4977890.548,15428475.39,4974890.548,15425475.39,4974890.548,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15425475.39,4974890.548,15428475.39,4974890.548,15428475.39,4971890.548,15425475.39,4971890.548,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15425475.39,4971890.548,15428475.39,4971890.548,15428475.39,4968890.548,15425475.39,4968890.548,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15425475.39,4968890.548,15428475.39,4968890.548,15428475.39,4965890.548,15425475.39,4965890.548,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15425475.39,4965890.548,15428475.39,4965890.548,15428475.39,4962890.548,15425475.39,4962890.548,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15425475.39,4962890.548,15428475.39,4962890.548,15428475.39,4959890.548,15425475.39,4959890.548,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15425475.39,4959890.548,15428475.39,4959890.548,15428475.39,4956890.548,15425475.39,4956890.548,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15425475.39,4956890.548,15428475.39,4956890.548,15428475.39,4953890.548,15425475.39,4953890.548,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15425475.39,4953890.548,15428475.39,4953890.548,15428475.39,4950890.548,15425475.39,4950890.548,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15425475.39,4950890.548,15428475.39,4950890.548,15428475.39,4947890.548,15425475.39,4947890.548,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15425475.39,4947890.548,15428475.39,4947890.548,15428475.39,4944890.548,15425475.39,4944890.548,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15425475.39,4944890.548,15428475.39,4944890.548,15428475.39,4941890.548,15425475.39,4941890.548,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15428475.39,5121890.548,15431475.39,5121890.548,15431475.39,5118890.548,15428475.39,5118890.548,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15428475.39,5118890.548,15431475.39,5118890.548,15431475.39,5115890.548,15428475.39,5115890.548,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15428475.39,5115890.548,15431475.39,5115890.548,15431475.39,5112890.548,15428475.39,5112890.548,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15428475.39,5112890.548,15431475.39,5112890.548,15431475.39,5109890.548,15428475.39,5109890.548,63515106.93,0,0,0,8208.633009,8208.633009,0,0,0,0,1.060876052,,0.000129239,,0.000129239,0,1,0,1,8208.633009,8208.633009,8208.633009,0,0,0,0,0,0
15428475.39,5109890.548,15431475.39,5109890.548,15431475.39,5106890.548,15428475.39,5106890.548,63515106.93,0,0,0,8773.738391,8773.738391,0,0,0,0,1.211971278,,0.000138136,,0.000138136,0,1,0,1,8773.738391,8773.738391,8773.738391,0,0,0,0,0,0
15428475.39,5106890.548,15431475.39,5106890.548,15431475.39,5103890.548,15428475.39,5103890.548,63515106.93,0,0,0,5006.606353,5006.606353,0,0,0,0,0.394647957,,7.88E-05,,7.88E-05,0,1,0,1,5006.606353,5006.606353,5006.606353,0,0,0,0,0,0
15428475.39,5103890.548,15431475.39,5103890.548,15431475.39,5100890.548,15428475.39,5100890.548,63515106.93,3.15E-08,3.15E-08,3496.967528,1182.241281,2306.302494,0,0,0,0.385066876,0.192533438,,0.000110115,,0.000110115,2,4,2,4,1748.483764,1182.241281,2306.302494,0,0,1,0,3.15E-08,127030213.9
15428475.39,5100890.548,15431475.39,5100890.548,15431475.39,5097890.548,15428475.39,5097890.548,63515106.93,3.94E-08,3.94E-08,7712.990158,2368.44062,5898.743791,0,0,0,2.341577463,1.170788732,,0.000303589,,0.000303589,2.5,5,2.5,5,3856.495079,2368.44062,5898.743791,0,0,1,0,3.94E-08,158787767.3
15428475.39,5097890.548,15431475.39,5097890.548,15431475.39,5094890.548,15428475.39,5094890.548,63515106.93,3.94E-08,3.94E-08,10342.04349,3706.191953,6026.510728,0,0,0,4.209937945,2.104968973,,0.00040707,,0.00040707,2.5,5,2.5,5,5171.021744,3706.191953,6026.510728,0,0,1,0,3.94E-08,158787767.3
15428475.39,5094890.548,15431475.39,5094890.548,15431475.39,5091890.548,15428475.39,5091890.548,63515106.93,2.36E-08,2.36E-08,13567.03757,2756.786022,8513.583165,0,0,0,4.346946355,1.630104883,,0.000320405,,0.000320405,1.5,4,1.5,4,5087.639088,2756.786022,8513.583165,0,0,1,0,2.36E-08,95272660.4
15428475.39,5091890.548,15431475.39,5091890.548,15431475.39,5088890.548,15428475.39,5088890.548,63515106.93,1.57E-08,1.57E-08,16240.42637,290.9285912,6776.74658,0,0,0,4.152578205,1.038144551,,0.000255694,,0.000255694,1,4,1,4,4060.106593,290.9285912,6776.74658,0,0,1,0,1.57E-08,63515106.93
15428475.39,5088890.548,15431475.39,5088890.548,15431475.39,5085890.548,15428475.39,5085890.548,63515106.93,7.87E-09,7.87E-09,31018.03693,387.4667505,8911.814392,0,0,0,7.573935254,0.946741907,,0.000244178,,0.000244178,0.5,4,0.5,4,3877.254616,387.4667505,8911.814392,0,0,1,0,7.87E-09,31757553.47
15428475.39,5085890.548,15431475.39,5085890.548,15431475.39,5082890.548,15428475.39,5082890.548,63515106.93,0,0,0,8049.858673,8343.442566,0,0,0,0,2.115562254,,0.000258101,,0.000258101,0,2,0,2,8196.650619,8049.858673,8343.442566,0,0,0,0,0,0
15428475.39,5082890.548,15431475.39,5082890.548,15431475.39,5079890.548,15428475.39,5079890.548,63515106.93,0,0,0,8922.888323,8922.888323,0,0,0,0,1.253527544,,0.000140485,,0.000140485,0,1,0,1,8922.888323,8922.888323,8922.888323,0,0,0,0,0,0
15428475.39,5079890.548,15431475.39,5079890.548,15431475.39,5076890.548,15428475.39,5076890.548,63515106.93,7.87E-09,7.87E-09,14464.61839,497.3197284,6734.989466,0,0,0,1.647050562,0.41176264,,0.000113868,,0.000113868,0.5,2,0.5,2,3616.154597,497.3197284,6734.989466,0,0,1,0,7.87E-09,31757553.47
15428475.39,5076890.548,15431475.39,5076890.548,15431475.39,5073890.548,15428475.39,5073890.548,63515106.93,2.36E-08,2.36E-08,3712.230246,780.703532,2737.103146,0,0,0,0.32544982,0.16272491,,8.77E-05,,8.77E-05,1.5,3,1.5,3,1856.115123,780.703532,2737.103146,0,0,1,0,2.36E-08,95272660.4
15428475.39,5073890.548,15431475.39,5073890.548,15431475.39,5070890.548,15428475.39,5070890.548,63515106.93,5.51E-08,5.51E-08,4569.757052,202.4023374,4205.114836,0,0,0,1.150740065,0.671265038,,0.000251816,,0.000251816,3.5,6,3.5,6,2665.691613,202.4023374,4205.114836,0,0,1,0,5.51E-08,222302874.3
15428475.39,5070890.548,15431475.39,5070890.548,15431475.39,5067890.548,15428475.39,5067890.548,63515106.93,7.08E-08,7.08E-08,3772.849792,2251.61331,4920.755572,0,0,0,1.008496767,0.90764709,,0.000267304,,0.000267304,4.5,5,4.5,5,3395.564813,2251.61331,4920.755572,0,0,1,0,7.08E-08,285817981.2
15428475.39,5067890.548,15431475.39,5067890.548,15431475.39,5064890.548,15428475.39,5064890.548,63515106.93,5.51E-08,5.51E-08,5775.970139,300.2753025,7512.44065,0,0,0,1.838403717,1.072402168,,0.000318285,,0.000318285,3.5,6,3.5,6,3369.315915,300.2753025,7512.44065,0,0,1,0,5.51E-08,222302874.3
15428475.39,5064890.548,15431475.39,5064890.548,15431475.39,5061890.548,15428475.39,5061890.548,63515106.93,2.36E-08,2.36E-08,16104.15723,11.11263811,8944.699583,0,0,0,6.124776275,1.531194069,,0.000380323,,0.000380323,1.5,6,1.5,6,4026.039307,11.11263811,8944.699583,0,0,1,0,2.36E-08,95272660.4
15428475.39,5061890.548,15431475.39,5061890.548,15431475.39,5058890.548,15428475.39,5058890.548,63515106.93,7.87E-08,1.57E-08,7572.795302,473.4142428,8047.044431,1.6,4,3.15E-08,4.514455809,3.224611292,,0.000596141,,0.000596141,5,9,1,7,5409.139502,862.7545098,8520.458674,0.4,2,9,3.15E-08,8.000000016,63515106.93
15428475.39,5058890.548,15431475.39,5058890.548,15431475.39,5055890.548,15428475.39,5055890.548,63515106.93,5.51E-08,2.36E-08,11069.92721,1588.360417,8018.339102,1.142857143,1.333333333,1.57E-08,6.752747971,3.376373986,,0.000610008,,0.000610008,3.5,8,1.5,7,5534.963605,1588.360417,8663.852206,0.285714286,0.666666667,5,1.57E-08,4.000000024,95272660.4
15428475.39,5055890.548,15431475.39,5055890.548,15431475.39,5052890.548,15428475.39,5052890.548,63515106.93,7.87E-09,7.87E-09,39222.26087,2221.327289,8755.92963,0,0,0,12.11039249,1.513799061,,0.000308763,,0.000308763,0.5,4,0.5,4,4902.782609,2221.327289,8755.92963,0,0,1,0,7.87E-09,31757553.47
15428475.39,5052890.548,15431475.39,5052890.548,15431475.39,5049890.548,15428475.39,5049890.548,63515106.93,1.57E-08,1.57E-08,12849.94994,696.6820828,8225.989092,0,0,0,2.599715588,0.866571863,,0.000202313,,0.000202313,1,3,1,3,4283.316648,696.6820622,8225.989092,0,0,1,0,1.57E-08,63515106.93
15428475.39,5049890.548,15431475.39,5049890.548,15431475.39,5046890.548,15428475.39,5046890.548,63515106.93,7.87E-09,7.87E-09,2363.447667,1181.723963,1181.723963,0,0,0,0.043972884,0.021986442,,1.86E-05,,1.86E-05,0.5,1,0.5,1,1181.723834,1181.723834,1181.723834,0,0,1,0,7.87E-09,31757553.47
15428475.39,5046890.548,15431475.39,5046890.548,15431475.39,5043890.548,15428475.39,5043890.548,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15428475.39,5043890.548,15431475.39,5043890.548,15431475.39,5040890.548,15428475.39,5040890.548,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15428475.39,5040890.548,15431475.39,5040890.548,15431475.39,5037890.548,15428475.39,5037890.548,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15428475.39,5037890.548,15431475.39,5037890.548,15431475.39,5034890.548,15428475.39,5034890.548,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15428475.39,5034890.548,15431475.39,5034890.548,15431475.39,5031890.548,15428475.39,5031890.548,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15428475.39,5031890.548,15431475.39,5031890.548,15431475.39,5028890.548,15428475.39,5028890.548,63515106.93,0,0,0,7072.817939,7072.817939,0,0,0,0,0.787604021,,0.000111356,,0.000111356,0,1,0,1,7072.817939,7072.817939,7072.817939,0,0,0,0,0,0
15428475.39,5028890.548,15431475.39,5028890.548,15431475.39,5025890.548,15428475.39,5025890.548,63515106.93,0,0,0,8904.870426,8904.870426,0,0,0,0,1.248470185,,0.000140201,,0.000140201,0,1,0,1,8904.870426,8904.870426,8904.870426,0,0,0,0,0,0
15428475.39,5025890.548,15431475.39,5025890.548,15431475.39,5022890.548,15428475.39,5022890.548,63515106.93,1.57E-08,1.57E-08,8955.635466,1383.852775,7571.782692,0,0,0,1.262745361,0.63137268,,0.000141,,0.000141,1,2,1,2,4477.817733,1383.852775,7571.782692,0,0,1,0,1.57E-08,63515106.93
15428475.39,5022890.548,15431475.39,5022890.548,15431475.39,5019890.548,15428475.39,5019890.548,63515106.93,7.87E-09,7.87E-09,18242.60883,3671.139916,5450.164497,0,0,0,2.619792305,0.654948076,,0.000143608,,0.000143608,0.5,2,0.5,2,4560.652207,3671.139916,5450.164497,0,0,1,0,7.87E-09,31757553.47
15428475.39,5019890.548,15431475.39,5019890.548,15431475.39,5016890.548,15428475.39,5016890.548,63515106.93,7.87E-09,7.87E-09,23515.63248,5700.054483,6057.761785,0,0,0,4.353176728,1.088294182,,0.000185118,,0.000185118,0.5,2,0.5,2,5878.908119,5700.054483,6057.761755,0,0,1,0,7.87E-09,31757553.47
15428475.39,5016890.548,15431475.39,5016890.548,15431475.39,5013890.548,15428475.39,5013890.548,63515106.93,3.94E-08,2.36E-08,6897.228009,1065.902858,7438.342887,1.2,1.333333333,1.57E-08,1.872458243,1.170286402,,0.00027148,,0.00027148,2.5,5,1.5,4,4310.767506,1065.902858,8954.60769,0.4,0.666666667,3.666666667,1,3.000000016,63515107.93
15428475.39,5013890.548,15431475.39,5013890.548,15431475.39,5010890.548,15428475.39,5010890.548,63515106.93,4.72E-08,3.15E-08,5547.401359,813.3201377,6919.930352,1,1,1.57E-08,1.453527987,1.09014599,,0.00026202,,0.00026202,3,5,2,4,4160.551019,813.3201377,7644.947327,0.333333333,0.5,3.75,1,3.000000024,95272661.4
15428475.39,5010890.548,15431475.39,5010890.548,15431475.39,5007890.548,15428475.39,5007890.548,63515106.93,1.57E-08,1.57E-08,6544.577996,333.1133023,6211.464693,0,0,0,0.674351398,0.337175699,,0.00010304,,0.00010304,1,2,1,2,3272.288998,333.1133023,6211.464693,0,0,1,0,1.57E-08,63515106.93
15428475.39,5007890.548,15431475.39,5007890.548,15431475.39,5004890.548,15428475.39,5004890.548,63515106.93,1.57E-08,1.57E-08,7179.493099,3086.493381,4092.999718,0,0,0,0.811541122,0.405770561,,0.000113036,,0.000113036,1,2,1,2,3589.746549,3086.493381,4092.999718,0,0,1,0,1.57E-08,63515106.93
15428475.39,5004890.548,15431475.39,5004890.548,15431475.39,5001890.548,15428475.39,5001890.548,63515106.93,1.57E-08,1.57E-08,8196.029274,2193.572069,6002.457205,0,0,0,1.057620763,0.528810382,,0.000129041,,0.000129041,1,2,1,2,4098.014637,2193.572069,6002.457205,0,0,1,0,1.57E-08,63515106.93
15428475.39,5001890.548,15431475.39,5001890.548,15431475.39,4998890.548,15428475.39,4998890.548,63515106.93,1.57E-08,1.57E-08,11807.52838,1224.998803,5782.691542,0,0,0,2.195032538,0.731677513,,0.000185901,,0.000185901,1,3,1,3,3935.842793,1224.998803,5782.691542,0,0,1,0,1.57E-08,63515106.93
15428475.39,4998890.548,15431475.39,4998890.548,15431475.39,4995890.548,15428475.39,4995890.548,63515106.93,1.57E-08,1.57E-08,10700.02623,529.6086899,5281.778633,0,0,0,1.802572127,0.600857376,,0.000168464,,0.000168464,1,3,1,3,3566.675411,529.6086899,5281.778633,0,0,1,0,1.57E-08,63515106.93
