vertex1_x,vertex1_y,vertex2_x,vertex2_y,vertex3_x,vertex3_y,vertex4_x,vertex4_y,Area,Areal Frequency B20,Areal Frequency P20,Branch Mean Length,Branch Min Length,Branch Max Length,Connections per Branch,Connections per Trace,Connection Frequency,Dimensionless Intensity B22,Dimensionless Intensity P22,Fracture Density (Mauldon),Fracture Intensity B21,Fracture Intensity (Mauldon),Fracture Intensity P21,Number of Branches,Number of Branches (Real),Number of Traces,Number of Traces (Real),Trace Mean Length,Trace Min Length,Trace Max Length,1(NC/NB)Number of connected nodes per branch,2(NC/NL)Number of connected nodes per fault line,3(NB/NL)Number of branches per fault line,4(NC/A)Number of connected nodes per unit area,5(NB/A)Number of branch faults per unit area ,6(N_LA)The number of fault lines per unit area 
15409126.94,5013944.148,15412126.94,5013944.148,15412126.94,5010944.148,15409126.94,5010944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15409126.94,5010944.148,15412126.94,5010944.148,15412126.94,5007944.148,15409126.94,5007944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15409126.94,5007944.148,15412126.94,5007944.148,15412126.94,5004944.148,15409126.94,5004944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15409126.94,5004944.148,15412126.94,5004944.148,15412126.94,5001944.148,15409126.94,5001944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15409126.94,5001944.148,15412126.94,5001944.148,15412126.94,4998944.148,15409126.94,4998944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15409126.94,4998944.148,15412126.94,4998944.148,15412126.94,4995944.148,15409126.94,4995944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15409126.94,4995944.148,15412126.94,4995944.148,15412126.94,4992944.148,15409126.94,4992944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15409126.94,4992944.148,15412126.94,4992944.148,15412126.94,4989944.148,15409126.94,4989944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15409126.94,4989944.148,15412126.94,4989944.148,15412126.94,4986944.148,15409126.94,4986944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15409126.94,4986944.148,15412126.94,4986944.148,15412126.94,4983944.148,15409126.94,4983944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15409126.94,4983944.148,15412126.94,4983944.148,15412126.94,4980944.148,15409126.94,4980944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15409126.94,4980944.148,15412126.94,4980944.148,15412126.94,4977944.148,15409126.94,4977944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15409126.94,4977944.148,15412126.94,4977944.148,15412126.94,4974944.148,15409126.94,4974944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15409126.94,4974944.148,15412126.94,4974944.148,15412126.94,4971944.148,15409126.94,4971944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15409126.94,4971944.148,15412126.94,4971944.148,15412126.94,4968944.148,15409126.94,4968944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15409126.94,4968944.148,15412126.94,4968944.148,15412126.94,4965944.148,15409126.94,4965944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15409126.94,4965944.148,15412126.94,4965944.148,15412126.94,4962944.148,15409126.94,4962944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15409126.94,4962944.148,15412126.94,4962944.148,15412126.94,4959944.148,15409126.94,4959944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15409126.94,4959944.148,15412126.94,4959944.148,15412126.94,4956944.148,15409126.94,4956944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15409126.94,4956944.148,15412126.94,4956944.148,15412126.94,4953944.148,15409126.94,4953944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15409126.94,4953944.148,15412126.94,4953944.148,15412126.94,4950944.148,15409126.94,4950944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15409126.94,4950944.148,15412126.94,4950944.148,15412126.94,4947944.148,15409126.94,4947944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15409126.94,4947944.148,15412126.94,4947944.148,15412126.94,4944944.148,15409126.94,4944944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15409126.94,4944944.148,15412126.94,4944944.148,15412126.94,4941944.148,15409126.94,4941944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15412126.94,5088944.148,15415126.94,5088944.148,15415126.94,5085944.148,15412126.94,5085944.148,63515106.93,7.87E-09,7.87E-09,6666.422302,3333.211151,3333.211151,0,0,0,0.349847371,0.174923685,,5.25E-05,,5.25E-05,0.5,1,0.5,1,3333.211151,3333.211151,3333.211151,0,0,1,0,7.87E-09,31757553.47
15412126.94,5085944.148,15415126.94,5085944.148,15415126.94,5082944.148,15412126.94,5082944.148,63515106.93,7.87E-09,7.87E-09,7696.641047,3848.320524,3848.320524,0,0,0,0.466332234,0.233166117,,6.06E-05,,6.06E-05,0.5,1,0.5,1,3848.320524,3848.320524,3848.320524,0,0,1,0,7.87E-09,31757553.47
15412126.94,5082944.148,15415126.94,5082944.148,15415126.94,5079944.148,15412126.94,5079944.148,63515106.93,7.87E-09,7.87E-09,3657.67634,1828.83817,1828.83817,0,0,0,0.105318222,0.052659111,,2.88E-05,,2.88E-05,0.5,1,0.5,1,1828.83817,1828.83817,1828.83817,0,0,1,0,7.87E-09,31757553.47
15412126.94,5079944.148,15415126.94,5079944.148,15415126.94,5076944.148,15412126.94,5076944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15412126.94,5076944.148,15415126.94,5076944.148,15415126.94,5073944.148,15412126.94,5073944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15412126.94,5073944.148,15415126.94,5073944.148,15415126.94,5070944.148,15412126.94,5070944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15412126.94,5070944.148,15415126.94,5070944.148,15415126.94,5067944.148,15412126.94,5067944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15412126.94,5067944.148,15415126.94,5067944.148,15415126.94,5064944.148,15412126.94,5064944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15412126.94,5064944.148,15415126.94,5064944.148,15415126.94,5061944.148,15412126.94,5061944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15412126.94,5061944.148,15415126.94,5061944.148,15415126.94,5058944.148,15412126.94,5058944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15412126.94,5058944.148,15415126.94,5058944.148,15415126.94,5055944.148,15412126.94,5055944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15412126.94,5055944.148,15415126.94,5055944.148,15415126.94,5052944.148,15412126.94,5052944.148,63515106.93,0,0,0,5136.547928,5136.547928,0,0,0,0,0.4153992,,8.09E-05,,8.09E-05,0,1,0,1,5136.547928,5136.547928,5136.547928,0,0,0,0,0,0
15412126.94,5052944.148,15415126.94,5052944.148,15415126.94,5049944.148,15412126.94,5049944.148,63515106.93,7.87E-09,7.87E-09,16836.18365,8418.091827,8418.091827,0,0,0,2.231414649,1.115707324,,0.000132537,,0.000132537,0.5,1,0.5,1,8418.091827,8418.091827,8418.091827,0,0,1,0,7.87E-09,31757553.47
15412126.94,5049944.148,15415126.94,5049944.148,15415126.94,5046944.148,15412126.94,5046944.148,63515106.93,0,0,0,7716.378766,7716.378766,0,0,0,0,0.937454161,,0.000121489,,0.000121489,0,1,0,1,7716.378766,7716.378766,7716.378766,0,0,0,0,0,0
15412126.94,5046944.148,15415126.94,5046944.148,15415126.94,5043944.148,15412126.94,5043944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15412126.94,5043944.148,15415126.94,5043944.148,15415126.94,5040944.148,15412126.94,5040944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15412126.94,5040944.148,15415126.94,5040944.148,15415126.94,5037944.148,15412126.94,5037944.148,63515106.93,7.87E-09,7.87E-09,9804.370231,4902.185116,4902.185116,0,0,0,0.756715058,0.378357529,,7.72E-05,,7.72E-05,0.5,1,0.5,1,4902.185116,4902.185116,4902.185116,0,0,1,0,7.87E-09,31757553.47
15412126.94,5037944.148,15415126.94,5037944.148,15415126.94,5034944.148,15412126.94,5034944.148,63515106.93,7.87E-09,7.87E-09,14571.29799,7285.648996,7285.648996,0,0,0,1.67143484,0.83571742,,0.000114707,,0.000114707,0.5,1,0.5,1,7285.648996,7285.648996,7285.648996,0,0,1,0,7.87E-09,31757553.47
15412126.94,5034944.148,15415126.94,5034944.148,15415126.94,5031944.148,15412126.94,5031944.148,63515106.93,7.87E-09,7.87E-09,14530.35052,7265.175261,7265.175261,0,0,0,1.662054088,0.831027044,,0.000114385,,0.000114385,0.5,1,0.5,1,7265.175261,7265.175261,7265.175261,0,0,1,0,7.87E-09,31757553.47
15412126.94,5031944.148,15415126.94,5031944.148,15415126.94,5028944.148,15412126.94,5028944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15412126.94,5028944.148,15415126.94,5028944.148,15415126.94,5025944.148,15412126.94,5025944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15412126.94,5025944.148,15415126.94,5025944.148,15415126.94,5022944.148,15412126.94,5022944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15412126.94,5022944.148,15415126.94,5022944.148,15415126.94,5019944.148,15412126.94,5019944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15412126.94,5019944.148,15415126.94,5019944.148,15415126.94,5016944.148,15412126.94,5016944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15412126.94,5016944.148,15415126.94,5016944.148,15415126.94,5013944.148,15412126.94,5013944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15412126.94,5013944.148,15415126.94,5013944.148,15415126.94,5010944.148,15412126.94,5010944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15412126.94,5010944.148,15415126.94,5010944.148,15415126.94,5007944.148,15412126.94,5007944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15412126.94,5007944.148,15415126.94,5007944.148,15415126.94,5004944.148,15412126.94,5004944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15412126.94,5004944.148,15415126.94,5004944.148,15415126.94,5001944.148,15412126.94,5001944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15412126.94,5001944.148,15415126.94,5001944.148,15415126.94,4998944.148,15412126.94,4998944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15412126.94,4998944.148,15415126.94,4998944.148,15415126.94,4995944.148,15412126.94,4995944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15412126.94,4995944.148,15415126.94,4995944.148,15415126.94,4992944.148,15412126.94,4992944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15412126.94,4992944.148,15415126.94,4992944.148,15415126.94,4989944.148,15412126.94,4989944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15412126.94,4989944.148,15415126.94,4989944.148,15415126.94,4986944.148,15412126.94,4986944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15412126.94,4986944.148,15415126.94,4986944.148,15415126.94,4983944.148,15412126.94,4983944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15412126.94,4983944.148,15415126.94,4983944.148,15415126.94,4980944.148,15412126.94,4980944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15412126.94,4980944.148,15415126.94,4980944.148,15415126.94,4977944.148,15412126.94,4977944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15412126.94,4977944.148,15415126.94,4977944.148,15415126.94,4974944.148,15412126.94,4974944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15412126.94,4974944.148,15415126.94,4974944.148,15415126.94,4971944.148,15412126.94,4971944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15412126.94,4971944.148,15415126.94,4971944.148,15415126.94,4968944.148,15412126.94,4968944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15412126.94,4968944.148,15415126.94,4968944.148,15415126.94,4965944.148,15412126.94,4965944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15412126.94,4965944.148,15415126.94,4965944.148,15415126.94,4962944.148,15412126.94,4962944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15412126.94,4962944.148,15415126.94,4962944.148,15415126.94,4959944.148,15412126.94,4959944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15412126.94,4959944.148,15415126.94,4959944.148,15415126.94,4956944.148,15412126.94,4956944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15412126.94,4956944.148,15415126.94,4956944.148,15415126.94,4953944.148,15412126.94,4953944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15412126.94,4953944.148,15415126.94,4953944.148,15415126.94,4950944.148,15412126.94,4950944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15412126.94,4950944.148,15415126.94,4950944.148,15415126.94,4947944.148,15412126.94,4947944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15412126.94,4947944.148,15415126.94,4947944.148,15415126.94,4944944.148,15412126.94,4944944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15412126.94,4944944.148,15415126.94,4944944.148,15415126.94,4941944.148,15412126.94,4941944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15415126.94,5088944.148,15418126.94,5088944.148,15418126.94,5085944.148,15415126.94,5085944.148,63515106.93,7.87E-09,7.87E-09,12817.33799,6408.668995,6408.668995,0,0,0,1.293268335,0.646634167,,0.0001009,,0.0001009,0.5,1,0.5,1,6408.668995,6408.668995,6408.668995,0,0,1,0,7.87E-09,31757553.47
15415126.94,5085944.148,15418126.94,5085944.148,15418126.94,5082944.148,15415126.94,5082944.148,63515106.93,7.87E-09,7.87E-09,13648.5763,6824.28815,6824.28815,0,0,0,1.4664514,0.7332257,,0.000107444,,0.000107444,0.5,1,0.5,1,6824.28815,6824.28815,6824.28815,0,0,1,0,7.87E-09,31757553.47
15415126.94,5082944.148,15418126.94,5082944.148,15418126.94,5079944.148,15415126.94,5079944.148,63515106.93,0,0,0,4720.143878,4720.143878,0,0,0,0,0.350778882,,7.43E-05,,7.43E-05,0,1,0,1,4720.143878,4720.143878,4720.143878,0,0,0,0,0,0
15415126.94,5079944.148,15418126.94,5079944.148,15418126.94,5076944.148,15415126.94,5076944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15415126.94,5076944.148,15418126.94,5076944.148,15418126.94,5073944.148,15415126.94,5073944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15415126.94,5073944.148,15418126.94,5073944.148,15418126.94,5070944.148,15415126.94,5070944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15415126.94,5070944.148,15418126.94,5070944.148,15418126.94,5067944.148,15415126.94,5067944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15415126.94,5067944.148,15418126.94,5067944.148,15418126.94,5064944.148,15415126.94,5064944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15415126.94,5064944.148,15418126.94,5064944.148,15418126.94,5061944.148,15415126.94,5061944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15415126.94,5061944.148,15418126.94,5061944.148,15418126.94,5058944.148,15415126.94,5058944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15415126.94,5058944.148,15418126.94,5058944.148,15418126.94,5055944.148,15415126.94,5055944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15415126.94,5055944.148,15418126.94,5055944.148,15418126.94,5052944.148,15415126.94,5052944.148,63515106.93,0,0,0,5286.316004,5286.316004,0,0,0,0,0.439976224,,8.32E-05,,8.32E-05,0,1,0,1,5286.316004,5286.316004,5286.316004,0,0,0,0,0,0
15415126.94,5052944.148,15418126.94,5052944.148,15418126.94,5049944.148,15415126.94,5049944.148,63515106.93,0,0,0,8900.114082,8900.114082,0,0,0,0,1.247136855,,0.000140126,,0.000140126,0,1,0,1,8900.114082,8900.114082,8900.114082,0,0,0,0,0,0
15415126.94,5049944.148,15418126.94,5049944.148,15418126.94,5046944.148,15415126.94,5046944.148,63515106.93,0,0,0,7649.835864,7649.835864,0,0,0,0,0.921355431,,0.000120441,,0.000120441,0,1,0,1,7649.835864,7649.835864,7649.835864,0,0,0,0,0,0
15415126.94,5046944.148,15418126.94,5046944.148,15418126.94,5043944.148,15415126.94,5043944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15415126.94,5043944.148,15418126.94,5043944.148,15418126.94,5040944.148,15415126.94,5040944.148,63515106.93,7.87E-09,7.87E-09,3429.219602,1714.609801,1714.609801,0,0,0,0.092572835,0.046286418,,2.70E-05,,2.70E-05,0.5,1,0.5,1,1714.609801,1714.609801,1714.609801,0,0,1,0,7.87E-09,31757553.47
15415126.94,5040944.148,15418126.94,5040944.148,15418126.94,5037944.148,15415126.94,5037944.148,63515106.93,7.87E-09,7.87E-09,9292.984963,1461.645248,3184.847234,0,0,0,0.679834875,0.169958719,,7.32E-05,,7.32E-05,0.5,2,0.5,2,2323.246241,1461.645248,3184.847234,0,0,1,0,7.87E-09,31757553.47
15415126.94,5037944.148,15418126.94,5037944.148,15418126.94,5034944.148,15415126.94,5034944.148,63515106.93,0,0,0,8758.58954,8758.58954,0,0,0,0,1.207789681,,0.000137898,,0.000137898,0,1,0,1,8758.58954,8758.58954,8758.58954,0,0,0,0,0,0
15415126.94,5034944.148,15418126.94,5034944.148,15418126.94,5031944.148,15415126.94,5031944.148,63515106.93,0,0,0,8188.127428,8188.127428,0,0,0,0,1.055582428,,0.000128916,,0.000128916,0,1,0,1,8188.127428,8188.127428,8188.127428,0,0,0,0,0,0
15415126.94,5031944.148,15418126.94,5031944.148,15418126.94,5028944.148,15415126.94,5028944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15415126.94,5028944.148,15418126.94,5028944.148,15418126.94,5025944.148,15415126.94,5025944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15415126.94,5025944.148,15418126.94,5025944.148,15418126.94,5022944.148,15415126.94,5022944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15415126.94,5022944.148,15418126.94,5022944.148,15418126.94,5019944.148,15415126.94,5019944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15415126.94,5019944.148,15418126.94,5019944.148,15418126.94,5016944.148,15415126.94,5016944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15415126.94,5016944.148,15418126.94,5016944.148,15418126.94,5013944.148,15415126.94,5013944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15415126.94,5013944.148,15418126.94,5013944.148,15418126.94,5010944.148,15415126.94,5010944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15415126.94,5010944.148,15418126.94,5010944.148,15418126.94,5007944.148,15415126.94,5007944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15415126.94,5007944.148,15418126.94,5007944.148,15418126.94,5004944.148,15415126.94,5004944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15415126.94,5004944.148,15418126.94,5004944.148,15418126.94,5001944.148,15415126.94,5001944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15415126.94,5001944.148,15418126.94,5001944.148,15418126.94,4998944.148,15415126.94,4998944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15415126.94,4998944.148,15418126.94,4998944.148,15418126.94,4995944.148,15415126.94,4995944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15415126.94,4995944.148,15418126.94,4995944.148,15418126.94,4992944.148,15415126.94,4992944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15415126.94,4992944.148,15418126.94,4992944.148,15418126.94,4989944.148,15415126.94,4989944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15415126.94,4989944.148,15418126.94,4989944.148,15418126.94,4986944.148,15415126.94,4986944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15415126.94,4986944.148,15418126.94,4986944.148,15418126.94,4983944.148,15415126.94,4983944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15415126.94,4983944.148,15418126.94,4983944.148,15418126.94,4980944.148,15415126.94,4980944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15415126.94,4980944.148,15418126.94,4980944.148,15418126.94,4977944.148,15415126.94,4977944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15415126.94,4977944.148,15418126.94,4977944.148,15418126.94,4974944.148,15415126.94,4974944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15415126.94,4974944.148,15418126.94,4974944.148,15418126.94,4971944.148,15415126.94,4971944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15415126.94,4971944.148,15418126.94,4971944.148,15418126.94,4968944.148,15415126.94,4968944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15415126.94,4968944.148,15418126.94,4968944.148,15418126.94,4965944.148,15415126.94,4965944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15415126.94,4965944.148,15418126.94,4965944.148,15418126.94,4962944.148,15415126.94,4962944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15415126.94,4962944.148,15418126.94,4962944.148,15418126.94,4959944.148,15415126.94,4959944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15415126.94,4959944.148,15418126.94,4959944.148,15418126.94,4956944.148,15415126.94,4956944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15415126.94,4956944.148,15418126.94,4956944.148,15418126.94,4953944.148,15415126.94,4953944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15415126.94,4953944.148,15418126.94,4953944.148,15418126.94,4950944.148,15415126.94,4950944.148,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
