vertex1_x,vertex1_y,vertex2_x,vertex2_y,vertex3_x,vertex3_y,vertex4_x,vertex4_y,Area,Areal Frequency B20,Areal Frequency P20,Branch Mean Length,Branch Min Length,Branch Max Length,Connections per Branch,Connections per Trace,Connection Frequency,Dimensionless Intensity B22,Dimensionless Intensity P22,Fracture Density (Mauldon),Fracture Intensity B21,Fracture Intensity (Mauldon),Fracture Intensity P21,Number of Branches,Number of Branches (Real),Number of Traces,Number of Traces (Real),Trace Mean Length,Trace Min Length,Trace Max Length,1(NC/NB)Number of connected nodes per branch,2(NC/NL)Number of connected nodes per fault line,3(NB/NL)Number of branches per fault line,4(NC/A)Number of connected nodes per unit area,5(NB/A)Number of branch faults per unit area ,6(NL/A)The number of fault lines per unit area 
15405749.27,5037824.717,15408749.27,5037824.717,15408749.27,5034824.717,15405749.27,5034824.717,63515106.93,0,0,0,7474.615181,7474.615181,0,0,0,0,0.879631237,,0.000117682,,0.000117682,0,1,0,1,7474.615181,7474.615181,7474.615181,0,0,0,0,0,0
15405749.27,5034824.717,15408749.27,5034824.717,15408749.27,5031824.717,15405749.27,5031824.717,63515106.93,0,0,0,8981.380554,8981.380554,0,0,0,0,1.270015915,,0.000141405,,0.000141405,0,1,0,1,8981.380554,8981.380554,8981.380554,0,0,0,0,0,0
15405749.27,5031824.717,15408749.27,5031824.717,15408749.27,5028824.717,15405749.27,5028824.717,63515106.93,7.87E-09,7.87E-09,15630.17419,1441.489198,6373.597899,0,0,0,1.923182981,0.480795745,,0.000123043,,0.000123043,0.5,2,0.5,2,3907.543549,1441.489198,6373.597899,0,0,1,0,7.87E-09,31757553.47
15405749.27,5028824.717,15408749.27,5028824.717,15408749.27,5025824.717,15405749.27,5025824.717,63515106.93,7.87E-09,7.87E-09,2098.838625,1049.419313,1049.419313,0,0,0,0.034677762,0.017338881,,1.65E-05,,1.65E-05,0.5,1,0.5,1,1049.419313,1049.419313,1049.419313,0,0,1,0,7.87E-09,31757553.47
15405749.27,5025824.717,15408749.27,5025824.717,15408749.27,5022824.717,15405749.27,5022824.717,63515106.93,1.57E-08,1.57E-08,1483.082226,700.910134,782.1720918,0,0,0,0.034630075,0.017315037,,2.34E-05,,2.34E-05,1,2,1,2,741.5411129,700.910134,782.1720918,0,0,1,0,1.57E-08,63515106.93
15405749.27,5022824.717,15408749.27,5022824.717,15408749.27,5019824.717,15405749.27,5019824.717,63515106.93,1.57E-08,1.57E-08,3306.241611,658.8953924,2647.346218,0,0,0,0.172104466,0.086052233,,5.21E-05,,5.21E-05,1,2,1,2,1653.120805,658.8953924,2647.346218,0,0,1,0,1.57E-08,63515106.93
15405749.27,5019824.717,15408749.27,5019824.717,15408749.27,5016824.717,15405749.27,5016824.717,63515106.93,1.57E-08,1.57E-08,3690.625445,1805.623949,1885.001497,0,0,0,0.214448449,0.107224225,,5.81E-05,,5.81E-05,1,2,1,2,1845.312723,1805.623949,1885.001497,0,0,1,0,1.57E-08,63515106.93
15405749.27,5016824.717,15408749.27,5016824.717,15408749.27,5013824.717,15405749.27,5013824.717,63515106.93,7.87E-09,7.87E-09,3839.083604,1919.541802,1919.541802,0,0,0,0.116024074,0.058012037,,3.02E-05,,3.02E-05,0.5,1,0.5,1,1919.541802,1919.541802,1919.541802,0,0,1,0,7.87E-09,31757553.47
15405749.27,5013824.717,15408749.27,5013824.717,15408749.27,5010824.717,15405749.27,5010824.717,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15405749.27,5010824.717,15408749.27,5010824.717,15408749.27,5007824.717,15405749.27,5007824.717,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15405749.27,5007824.717,15408749.27,5007824.717,15408749.27,5004824.717,15405749.27,5004824.717,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15405749.27,5004824.717,15408749.27,5004824.717,15408749.27,5001824.717,15405749.27,5001824.717,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15405749.27,5001824.717,15408749.27,5001824.717,15408749.27,4998824.717,15405749.27,4998824.717,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15405749.27,4998824.717,15408749.27,4998824.717,15408749.27,4995824.717,15405749.27,4995824.717,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15405749.27,4995824.717,15408749.27,4995824.717,15408749.27,4992824.717,15405749.27,4992824.717,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15405749.27,4992824.717,15408749.27,4992824.717,15408749.27,4989824.717,15405749.27,4989824.717,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15405749.27,4989824.717,15408749.27,4989824.717,15408749.27,4986824.717,15405749.27,4986824.717,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15405749.27,4986824.717,15408749.27,4986824.717,15408749.27,4983824.717,15405749.27,4983824.717,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15405749.27,4983824.717,15408749.27,4983824.717,15408749.27,4980824.717,15405749.27,4980824.717,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15405749.27,4980824.717,15408749.27,4980824.717,15408749.27,4977824.717,15405749.27,4977824.717,63515106.93,0,0,0,3938.823873,3938.823873,0,0,0,0,0.244262102,,6.20E-05,,6.20E-05,0,1,0,1,3938.823873,3938.823873,3938.823873,0,0,0,0,0,0
15405749.27,4977824.717,15408749.27,4977824.717,15408749.27,4974824.717,15405749.27,4974824.717,63515106.93,0,0,0,8089.553583,8089.553583,0,0,0,0,1.030319877,,0.000127364,,0.000127364,0,1,0,1,8089.553583,8089.553583,8089.553583,0,0,0,0,0,0
15405749.27,4974824.717,15408749.27,4974824.717,15408749.27,4971824.717,15405749.27,4971824.717,63515106.93,0,0,0,9000.693164,9000.693164,0,0,0,0,1.275483603,,0.000141709,,0.000141709,0,1,0,1,9000.693164,9000.693164,9000.693164,0,0,0,0,0,0
15405749.27,4971824.717,15408749.27,4971824.717,15408749.27,4968824.717,15405749.27,4968824.717,63515106.93,0,0,0,8029.662769,8029.662769,0,0,0,0,1.015120454,,0.000126421,,0.000126421,0,1,0,1,8029.662769,8029.662769,8029.662769,0,0,0,0,0,0
15405749.27,4968824.717,15408749.27,4968824.717,15408749.27,4965824.717,15405749.27,4965824.717,63515106.93,0,0,0,3549.676844,3549.676844,0,0,0,0,0.19838124,,5.59E-05,,5.59E-05,0,1,0,1,3549.676844,3549.676844,3549.676844,0,0,0,0,0,0
15405749.27,4965824.717,15408749.27,4965824.717,15408749.27,4962824.717,15405749.27,4962824.717,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15405749.27,4962824.717,15408749.27,4962824.717,15408749.27,4959824.717,15405749.27,4959824.717,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15405749.27,4959824.717,15408749.27,4959824.717,15408749.27,4956824.717,15405749.27,4956824.717,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15405749.27,4956824.717,15408749.27,4956824.717,15408749.27,4953824.717,15405749.27,4953824.717,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15405749.27,4953824.717,15408749.27,4953824.717,15408749.27,4950824.717,15405749.27,4950824.717,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15405749.27,4950824.717,15408749.27,4950824.717,15408749.27,4947824.717,15405749.27,4947824.717,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15405749.27,4947824.717,15408749.27,4947824.717,15408749.27,4944824.717,15405749.27,4944824.717,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15405749.27,4944824.717,15408749.27,4944824.717,15408749.27,4941824.717,15405749.27,4941824.717,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15408749.27,5124824.717,15411749.27,5124824.717,15411749.27,5121824.717,15408749.27,5121824.717,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15408749.27,5121824.717,15411749.27,5121824.717,15411749.27,5118824.717,15408749.27,5118824.717,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15408749.27,5118824.717,15411749.27,5118824.717,15411749.27,5115824.717,15408749.27,5115824.717,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15408749.27,5115824.717,15411749.27,5115824.717,15411749.27,5112824.717,15408749.27,5112824.717,63515106.93,0,0,0,2620.154059,2620.154059,0,0,0,0,0.108087786,,4.13E-05,,4.13E-05,0,1,0,1,2620.154059,2620.154059,2620.154059,0,0,0,0,0,0
15408749.27,5112824.717,15411749.27,5112824.717,15411749.27,5109824.717,15408749.27,5109824.717,63515106.93,7.87E-09,7.87E-09,23676.99566,3577.721403,8260.776426,0,0,0,4.413124298,1.103281074,,0.000186389,,0.000186389,0.5,2,0.5,2,5919.248914,3577.721403,8260.776426,0,0,1,0,7.87E-09,31757553.47
15408749.27,5109824.717,15411749.27,5109824.717,15411749.27,5106824.717,15408749.27,5106824.717,63515106.93,7.87E-09,7.87E-09,25494.9116,3898.541295,8848.914506,0,0,0,5.116818258,1.279204564,,0.0002007,,0.0002007,0.5,2,0.5,2,6373.727901,3898.541295,8848.914506,0,0,1,0,7.87E-09,31757553.47
15408749.27,5106824.717,15411749.27,5106824.717,15411749.27,5103824.717,15408749.27,5103824.717,63515106.93,7.87E-09,7.87E-09,16532.64709,2280.834398,5985.489146,0,0,0,2.151680387,0.537920097,,0.000130147,,0.000130147,0.5,2,0.5,2,4133.161772,2280.834398,5985.489146,0,0,1,0,7.87E-09,31757553.47
15408749.27,5103824.717,15411749.27,5103824.717,15411749.27,5100824.717,15408749.27,5100824.717,63515106.93,2.36E-08,2.36E-08,2313.64194,597.0013716,2112.047375,0,0,0,0.126417303,0.063208652,,5.46E-05,,5.46E-05,1.5,3,1.5,3,1156.82097,597.0013716,2112.047375,0,0,1,0,2.36E-08,95272660.4
15408749.27,5100824.717,15411749.27,5100824.717,15411749.27,5097824.717,15408749.27,5097824.717,63515106.93,3.94E-08,3.94E-08,3553.861225,41.51853414,3836.320079,0,0,0,0.497123055,0.248561528,,0.000139883,,0.000139883,2.5,5,2.5,5,1776.930612,41.51853414,3836.320079,0,0,1,0,3.94E-08,158787767.3
15408749.27,5097824.717,15411749.27,5097824.717,15411749.27,5094824.717,15408749.27,5094824.717,63515106.93,3.94E-08,3.94E-08,5588.246446,516.9463757,5173.365484,0,0,0,1.229176012,0.614588006,,0.000219957,,0.000219957,2.5,5,2.5,5,2794.123223,516.9463757,5173.365484,0,0,1,0,3.94E-08,158787767.3
15408749.27,5094824.717,15411749.27,5094824.717,15411749.27,5091824.717,15408749.27,5091824.717,63515106.93,1.57E-08,1.57E-08,13610.55308,6434.707371,7175.845708,0,0,0,2.916584165,1.458292082,,0.000214288,,0.000214288,1,2,1,2,6805.276539,6434.707371,7175.845708,0,0,1,0,1.57E-08,63515106.93
15408749.27,5091824.717,15411749.27,5091824.717,15411749.27,5088824.717,15408749.27,5088824.717,63515106.93,0,0,0,4435.656863,8977.100271,0,0,0,0,1.416214682,,0.000211174,,0.000211174,0,2,0,2,6706.378567,4435.656863,8977.100271,0,0,0,0,0,0
15408749.27,5088824.717,15411749.27,5088824.717,15411749.27,5085824.717,15408749.27,5085824.717,63515106.93,0,0,0,8953.830706,8953.830706,0,0,0,0,1.262236469,,0.000140972,,0.000140972,0,1,0,1,8953.830706,8953.830706,8953.830706,0,0,0,0,0,0
15408749.27,5085824.717,15411749.27,5085824.717,15411749.27,5082824.717,15408749.27,5082824.717,63515106.93,7.87E-09,7.87E-09,30452.80538,6758.933894,8467.468795,0,0,0,7.300415602,1.825103901,,0.000239729,,0.000239729,0.5,2,0.5,2,7613.201344,6758.933894,8467.468795,0,0,1,0,7.87E-09,31757553.47
15408749.27,5082824.717,15411749.27,5082824.717,15411749.27,5079824.717,15408749.27,5079824.717,63515106.93,1.57E-08,1.57E-08,14610.599,384.921252,7215.335915,0,0,0,3.360926454,1.120308818,,0.000230033,,0.000230033,1,3,1,3,4870.199666,384.921252,7215.335915,0,0,1,0,1.57E-08,63515106.93
15408749.27,5079824.717,15411749.27,5079824.717,15411749.27,5076824.717,15408749.27,5076824.717,63515106.93,1.57E-08,1.57E-08,11825.98876,2945.339426,4885.314752,0,0,0,2.201901513,0.733967171,,0.000186192,,0.000186192,1,3,1,3,3941.996252,2945.339426,4885.314752,0,0,1,0,1.57E-08,63515106.93
15408749.27,5076824.717,15411749.27,5076824.717,15411749.27,5073824.717,15408749.27,5073824.717,63515106.93,1.57E-08,1.57E-08,5741.253753,945.8335637,4795.420189,0,0,0,0.518963066,0.259481533,,9.04E-05,,9.04E-05,1,2,1,2,2870.626876,945.8335637,4795.420189,0,0,1,0,1.57E-08,63515106.93
15408749.27,5073824.717,15411749.27,5073824.717,15411749.27,5070824.717,15408749.27,5070824.717,63515106.93,0,0,0,2682.112868,2682.112868,0,0,0,0,0.113260133,,4.22E-05,,4.22E-05,0,1,0,1,2682.112868,2682.112868,2682.112868,0,0,0,0,0,0
15408749.27,5070824.717,15411749.27,5070824.717,15411749.27,5067824.717,15408749.27,5067824.717,63515106.93,7.87E-09,7.87E-09,13362.07865,6681.039323,6681.039323,0,0,0,1.405532907,0.702766453,,0.000105188,,0.000105188,0.5,1,0.5,1,6681.039323,6681.039323,6681.039323,0,0,1,0,7.87E-09,31757553.47
15408749.27,5067824.717,15411749.27,5067824.717,15411749.27,5064824.717,15408749.27,5064824.717,63515106.93,1.57E-08,1.57E-08,7451.325502,2197.339263,5253.986239,0,0,0,0.874158203,0.437079101,,0.000117316,,0.000117316,1,2,1,2,3725.662751,2197.339263,5253.986239,0,0,1,0,1.57E-08,63515106.93
15408749.27,5064824.717,15411749.27,5064824.717,15411749.27,5061824.717,15408749.27,5061824.717,63515106.93,1.57E-08,1.57E-08,7511.638743,684.9635212,3901.7101,0,0,0,0.888366868,0.296122289,,0.000118265,,0.000118265,1,3,1,3,2503.879581,684.9635212,3901.7101,0,0,1,0,1.57E-08,63515106.93
15408749.27,5061824.717,15411749.27,5061824.717,15411749.27,5058824.717,15408749.27,5058824.717,63515106.93,3.94E-08,7.87E-09,3028.688862,82.4437815,6251.530467,1.6,4,1.57E-08,0.361054112,0.300878427,,0.000119211,,0.000119211,2.5,4,0.5,3,2523.907385,82.4437815,6334.308554,0.4,2,5,1.57E-08,4.000000008,31757553.47
15408749.27,5058824.717,15411749.27,5058824.717,15411749.27,5055824.717,15408749.27,5055824.717,63515106.93,3.94E-08,7.87E-09,5154.141767,1059.105648,7921.100145,1.6,4,1.57E-08,1.045624366,0.871353638,,0.000202871,,0.000202871,2.5,4,0.5,3,4295.11814,1154.969821,8980.205791,0.4,2,5,1.57E-08,4.000000008,31757553.47
15408749.27,5055824.717,15411749.27,5055824.717,15411749.27,5052824.717,15408749.27,5052824.717,63515106.93,0,0,0,4546.539045,7091.669831,0,0,0,0,1.066265288,,0.000183235,,0.000183235,0,2,0,2,5819.104475,4546.539045,7091.669905,0,0,0,0,0,0
15408749.27,5052824.717,15411749.27,5052824.717,15411749.27,5049824.717,15408749.27,5049824.717,63515106.93,0,0,0,1695.433747,1695.433747,0,0,0,0,0.04525688,,2.67E-05,,2.67E-05,0,1,0,1,1695.433747,1695.433747,1695.433747,0,0,0,0,0,0
15408749.27,5049824.717,15411749.27,5049824.717,15411749.27,5046824.717,15408749.27,5046824.717,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15408749.27,5046824.717,15411749.27,5046824.717,15411749.27,5043824.717,15408749.27,5043824.717,63515106.93,7.87E-09,7.87E-09,8351.270621,4175.63531,4175.63531,0,0,0,0.54903254,0.27451627,,6.57E-05,,6.57E-05,0.5,1,0.5,1,4175.63531,4175.63531,4175.63531,0,0,1,0,7.87E-09,31757553.47
15408749.27,5043824.717,15411749.27,5043824.717,15411749.27,5040824.717,15408749.27,5040824.717,63515106.93,7.87E-09,7.87E-09,5667.523996,2833.761998,2833.761998,0,0,0,0.252859751,0.126429875,,4.46E-05,,4.46E-05,0.5,1,0.5,1,2833.761998,2833.761998,2833.761998,0,0,1,0,7.87E-09,31757553.47
15408749.27,5040824.717,15411749.27,5040824.717,15411749.27,5037824.717,15408749.27,5037824.717,63515106.93,7.87E-09,7.87E-09,1268.034144,634.017072,634.017072,0,0,0,0.012657702,0.006328851,,9.98E-06,,9.98E-06,0.5,1,0.5,1,634.017072,634.017072,634.017072,0,0,1,0,7.87E-09,31757553.47
15408749.27,5037824.717,15411749.27,5037824.717,15411749.27,5034824.717,15408749.27,5034824.717,63515106.93,0,0,0,8441.362403,8441.362403,0,0,0,0,1.121884267,,0.000132903,,0.000132903,0,1,0,1,8441.362403,8441.362403,8441.362403,0,0,0,0,0,0
15408749.27,5034824.717,15411749.27,5034824.717,15411749.27,5031824.717,15408749.27,5031824.717,63515106.93,0,0,0,4016.395611,8632.298148,0,0,0,0,1.259459848,,0.000199145,,0.000199145,0,2,0,2,6324.346879,4016.395611,8632.298148,0,0,0,0,0,0
15408749.27,5031824.717,15411749.27,5031824.717,15411749.27,5028824.717,15408749.27,5028824.717,63515106.93,7.87E-09,7.87E-09,18278.63616,4137.438339,5001.879739,0,0,0,2.630150179,0.657537545,,0.000143892,,0.000143892,0.5,2,0.5,2,4569.659039,4137.438339,5001.879739,0,0,1,0,7.87E-09,31757553.47
15408749.27,5028824.717,15411749.27,5028824.717,15411749.27,5025824.717,15408749.27,5025824.717,63515106.93,7.87E-09,7.87E-09,6987.270956,3493.635478,3493.635478,0,0,0,0.384333411,0.192166706,,5.50E-05,,5.50E-05,0.5,1,0.5,1,3493.635478,3493.635478,3493.635478,0,0,1,0,7.87E-09,31757553.47
15408749.27,5025824.717,15411749.27,5025824.717,15411749.27,5022824.717,15408749.27,5022824.717,63515106.93,1.57E-08,1.57E-08,5005.575505,324.1669863,4681.408519,0,0,0,0.394485459,0.19724273,,7.88E-05,,7.88E-05,1,2,1,2,2502.787753,324.1669863,4681.408519,0,0,1,0,1.57E-08,63515106.93
15408749.27,5022824.717,15411749.27,5022824.717,15411749.27,5019824.717,15408749.27,5019824.717,63515106.93,7.87E-09,7.87E-09,11381.59202,5690.796009,5690.796009,0,0,0,1.019762409,0.509881204,,8.96E-05,,8.96E-05,0.5,1,0.5,1,5690.796009,5690.796009,5690.796009,0,0,1,0,7.87E-09,31757553.47
15408749.27,5019824.717,15411749.27,5019824.717,15411749.27,5016824.717,15408749.27,5016824.717,63515106.93,7.87E-09,7.87E-09,8865.593187,4432.796594,4432.796594,0,0,0,0.618740536,0.309370268,,6.98E-05,,6.98E-05,0.5,1,0.5,1,4432.796594,4432.796594,4432.796594,0,0,1,0,7.87E-09,31757553.47
15408749.27,5016824.717,15411749.27,5016824.717,15411749.27,5013824.717,15408749.27,5013824.717,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15408749.27,5013824.717,15411749.27,5013824.717,15411749.27,5010824.717,15408749.27,5010824.717,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15408749.27,5010824.717,15411749.27,5010824.717,15411749.27,5007824.717,15408749.27,5007824.717,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15408749.27,5007824.717,15411749.27,5007824.717,15411749.27,5004824.717,15408749.27,5004824.717,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15408749.27,5004824.717,15411749.27,5004824.717,15411749.27,5001824.717,15408749.27,5001824.717,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15408749.27,5001824.717,15411749.27,5001824.717,15411749.27,4998824.717,15408749.27,4998824.717,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15408749.27,4998824.717,15411749.27,4998824.717,15411749.27,4995824.717,15408749.27,4995824.717,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15408749.27,4995824.717,15411749.27,4995824.717,15411749.27,4992824.717,15408749.27,4992824.717,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15408749.27,4992824.717,15411749.27,4992824.717,15411749.27,4989824.717,15408749.27,4989824.717,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15408749.27,4989824.717,15411749.27,4989824.717,15411749.27,4986824.717,15408749.27,4986824.717,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15408749.27,4986824.717,15411749.27,4986824.717,15411749.27,4983824.717,15408749.27,4983824.717,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15408749.27,4983824.717,15411749.27,4983824.717,15411749.27,4980824.717,15408749.27,4980824.717,63515106.93,0,0,0,5234.540984,5234.540984,0,0,0,0,0.431400034,,8.24E-05,,8.24E-05,0,1,0,1,5234.540984,5234.540984,5234.540984,0,0,0,0,0,0
15408749.27,4980824.717,15411749.27,4980824.717,15411749.27,4977824.717,15408749.27,4977824.717,63515106.93,0,0,0,8288.129815,8288.129815,0,0,0,0,1.081523737,,0.000130491,,0.000130491,0,1,0,1,8288.129815,8288.129815,8288.129815,0,0,0,0,0,0
15408749.27,4977824.717,15411749.27,4977824.717,15411749.27,4974824.717,15408749.27,4974824.717,63515106.93,0,0,0,8983.632495,8983.632495,0,0,0,0,1.270652868,,0.000141441,,0.000141441,0,1,0,1,8983.632495,8983.632495,8983.632495,0,0,0,0,0,0
15408749.27,4974824.717,15411749.27,4974824.717,15411749.27,4971824.717,15408749.27,4971824.717,63515106.93,0,0,0,7795.194873,7795.194873,0,0,0,0,0.956702524,,0.00012273,,0.00012273,0,1,0,1,7795.194873,7795.194873,7795.194873,0,0,0,0,0,0
15408749.27,4971824.717,15411749.27,4971824.717,15411749.27,4968824.717,15408749.27,4968824.717,63515106.93,0,0,0,3442.405612,3442.405612,0,0,0,0,0.18657225,,5.42E-05,,5.42E-05,0,1,0,1,3442.405612,3442.405612,3442.405612,0,0,0,0,0,0
15408749.27,4968824.717,15411749.27,4968824.717,15411749.27,4965824.717,15408749.27,4965824.717,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15408749.27,4965824.717,15411749.27,4965824.717,15411749.27,4962824.717,15408749.27,4962824.717,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15408749.27,4962824.717,15411749.27,4962824.717,15411749.27,4959824.717,15408749.27,4959824.717,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15408749.27,4959824.717,15411749.27,4959824.717,15411749.27,4956824.717,15408749.27,4956824.717,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15408749.27,4956824.717,15411749.27,4956824.717,15411749.27,4953824.717,15408749.27,4953824.717,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15408749.27,4953824.717,15411749.27,4953824.717,15411749.27,4950824.717,15408749.27,4950824.717,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15408749.27,4950824.717,15411749.27,4950824.717,15411749.27,4947824.717,15408749.27,4947824.717,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15408749.27,4947824.717,15411749.27,4947824.717,15411749.27,4944824.717,15408749.27,4944824.717,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15408749.27,4944824.717,15411749.27,4944824.717,15411749.27,4941824.717,15408749.27,4941824.717,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15411749.27,5124824.717,15414749.27,5124824.717,15414749.27,5121824.717,15411749.27,5121824.717,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15411749.27,5121824.717,15414749.27,5121824.717,15414749.27,5118824.717,15411749.27,5118824.717,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15411749.27,5118824.717,15414749.27,5118824.717,15414749.27,5115824.717,15411749.27,5115824.717,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15411749.27,5115824.717,15414749.27,5115824.717,15414749.27,5112824.717,15411749.27,5112824.717,63515106.93,0,0,0,6656.797126,6656.797126,0,0,0,0,0.69767572,,0.000104807,,0.000104807,0,1,0,1,6656.797126,6656.797126,6656.797126,0,0,0,0,0,0
15411749.27,5112824.717,15414749.27,5112824.717,15414749.27,5109824.717,15411749.27,5109824.717,63515106.93,7.87E-09,7.87E-09,32678.56904,7358.04444,8981.240078,0,0,0,8.406573852,2.101643463,,0.00025725,,0.00025725,0.5,2,0.5,2,8169.642259,7358.04444,8981.240078,0,0,1,0,7.87E-09,31757553.47
15411749.27,5109824.717,15414749.27,5109824.717,15414749.27,5106824.717,15411749.27,5106824.717,63515106.93,1.57E-08,1.57E-08,15023.12663,619.3011235,7750.315791,0,0,0,3.553396108,1.184465369,,0.000236528,,0.000236528,1,3,1,3,5007.708877,619.3011235,7750.315791,0,0,1,0,1.57E-08,63515106.93
15411749.27,5106824.717,15414749.27,5106824.717,15414749.27,5103824.717,15411749.27,5103824.717,63515106.93,1.57E-08,1.57E-08,5979.479278,1974.803262,4004.676015,0,0,0,0.562923911,0.281461956,,9.41E-05,,9.41E-05,1,2,1,2,2989.739639,1974.803262,4004.676015,0,0,1,0,1.57E-08,63515106.93
15411749.27,5103824.717,15414749.27,5103824.717,15414749.27,5100824.717,15411749.27,5100824.717,63515106.93,1.57E-08,1.57E-08,7839.057261,3884.944391,3954.11287,0,0,0,0.967499257,0.483749628,,0.00012342,,0.00012342,1,2,1,2,3919.52863,3884.944391,3954.11287,0,0,1,0,1.57E-08,63515106.93
